Player,Team,Age,Height,Weight,GP,MIN,isolation_poss,isolation_pts,ball-handler_poss,ball-handler_pts,roll-man_poss,roll-man_pts,playtype-post-up_poss,playtype-post-up_pts,spot-up_poss,spot-up_pts,hand-off_poss,hand-off_pts,off-screen_poss,off-screen_pts,poss,isolation_ppp,isolation_percentile,isolation_freq,ball-handler_ppp,ball-handler_percentile,ball-handler_freq,roll-man_ppp,roll-man_percentile,roll-man_freq,playtype-post-up_ppp,playtype-post-up_percentile,playtype-post-up_freq,spot-up_ppp,spot-up_percentile,spot-up_freq,hand-off_ppp,hand-off_percentile,hand-off_freq,off-screen_ppp,off-screen_percentile,off-screen_freq
Juan Toscano-Anderson,GSW,28,78,209,53,1107,38.0,31.0,-100.0,-100.0,12.0,5.0,38.0,37.0,149.0,172.0,17.0,11.0,15.0,18.0,269.0,0.8157894736842105,0.6528150134048257,0.1412639405204461,-100.0,-100.0,-100.0,0.4166666666666667,0.9808429118773946,0.04460966542750929,0.9736842105263158,0.4294294294294294,0.1412639405204461,1.1543624161073827,0.21478060046189376,0.5539033457249071,0.6470588235294118,0.8951612903225806,0.06319702602230483,1.2,0.1864406779661017,0.055762081784386616
Juancho Hernangomez,MIN,25,81,214,52,900,29.0,23.0,0.3,0.3,-100.0,-100.0,20.0,21.0,95.0,123.0,10.0,4.0,14.0,11.0,168.3,0.7931034482758621,0.6916890080428955,0.17231134878193702,1.0,0.198943661971831,0.0017825311942959,-100.0,-100.0,-100.0,1.05,0.3033033033033033,0.11883541295306001,1.2947368421052632,0.06004618937644342,0.564468211527035,0.4,0.9806451612903225,0.059417706476530004,0.7857142857142857,0.8271186440677966,0.08318478906714201
Julius Randle,NYK,26,80,250,71,2667,69.0,58.0,1.5,1.3,55.0,63.0,46.0,27.0,334.0,319.0,40.0,35.0,39.0,35.0,584.5,0.8405797101449275,0.6166219839142091,0.11804961505560307,0.8666666666666667,0.4859154929577465,0.0025662959794696323,1.1454545454545455,0.3486590038314176,0.09409751924721985,0.5869565217391305,0.975975975975976,0.07869974337040206,0.9550898203592815,0.7090069284064665,0.5714285714285714,0.875,0.6387096774193548,0.06843455945252352,0.8974358974358975,0.6474576271186441,0.06672369546621043
Justin Holiday,IND,32,78,180,72,2183,58.0,42.0,0.3,0.4,28.0,15.0,81.0,86.0,275.0,250.0,69.0,55.0,46.0,42.0,557.3,0.7241379310344828,0.8002680965147453,0.10407321012022251,1.3333333333333335,0.01584507042253521,0.0005383097075183922,0.5357142857142857,0.9616858237547893,0.05024223936838328,1.0617283950617284,0.2882882882882883,0.14534362102996592,0.9090909090909091,0.8048498845265589,0.4934505652251929,0.7971014492753623,0.7451612903225806,0.12381123272923023,0.9130434782608695,0.6220338983050847,0.08254082181948681
Justin Jackson,MIL,26,80,220,34,577,10.0,10.0,1.4,1.0,-100.0,-100.0,-100.0,-100.0,48.0,57.0,19.0,23.0,22.0,20.0,100.4,1.0,0.32439678284182305,0.099601593625498,0.7142857142857143,0.8028169014084507,0.01394422310756972,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1875,0.14549653579676675,0.4780876494023904,1.2105263157894737,0.1,0.1892430278884462,0.9090909090909091,0.6271186440677966,0.21912350597609562
Justin James,SAC,24,79,190,36,310,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Justin Patton,HOU,24,83,241,13,247,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,11.0,9.0,21.0,21.0,-100.0,-100.0,-100.0,-100.0,32.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8181818181818182,0.7327327327327328,0.34375,1.0,0.605080831408776,0.65625,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Justin Robinson,OKC,23,73,195,9,88,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Justise Winslow,MEM,25,78,222,26,507,20.0,14.0,2.3,1.0,-100.0,-100.0,-100.0,-100.0,60.0,66.0,24.0,24.0,14.0,10.0,120.3,0.7,0.853887399463807,0.1662510390689942,0.4347826086956522,0.9823943661971831,0.01911886949293433,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1,0.3244803695150115,0.49875311720698257,1.0,0.38870967741935486,0.19950124688279303,0.7142857142857143,0.8610169491525423,0.11637572734829593
Jusuf Nurkic,POR,26,83,290,37,880,27.0,30.0,-100.0,-100.0,42.0,30.0,17.0,19.0,83.0,66.0,-100.0,-100.0,-100.0,-100.0,169.0,1.1111111111111112,0.15281501340482573,0.15976331360946747,-100.0,-100.0,-100.0,0.7142857142857143,0.8831417624521073,0.2485207100591716,1.1176470588235294,0.1996996996996997,0.10059171597633136,0.7951807228915663,0.9376443418013857,0.4911242603550296,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Juwan Morgan,UTA,24,79,232,29,147,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
KJ Martin,HOU,20,78,215,45,1068,22.0,27.0,-100.0,-100.0,-100.0,-100.0,26.0,29.0,92.0,111.0,18.0,18.0,18.0,17.0,176.0,1.2272727272727273,0.06166219839142091,0.125,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1153846153846154,0.21021021021021022,0.14772727272727273,1.2065217391304348,0.13163972286374134,0.5227272727272727,1.0,0.38870967741935486,0.10227272727272728,0.9444444444444444,0.5525423728813559,0.10227272727272728
KZ Okpala,MIA,22,80,215,37,447,25.0,26.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,83.0,73.0,-100.0,-100.0,-100.0,-100.0,108.0,1.04,0.26541554959785524,0.23148148148148148,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8795180722891566,0.8498845265588915,0.7685185185185185,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Karim Mane,ORL,21,75,190,10,88,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Karl-Anthony Towns,MIN,25,83,248,50,1689,63.0,58.0,0.6,0.4,43.0,41.0,50.0,46.0,93.0,107.0,10.0,11.0,-100.0,-100.0,259.6,0.9206349206349206,0.4745308310991957,0.2426810477657935,0.6666666666666667,0.8679577464788732,0.002311248073959938,0.9534883720930233,0.5862068965517241,0.16563944530046223,0.92,0.539039039039039,0.19260400616332818,1.1505376344086022,0.21939953810623555,0.35824345146379044,1.1,0.2129032258064516,0.03852080123266564,-100.0,-100.0,-100.0
Kawhi Leonard,LAC,30,79,225,52,1772,27.0,32.0,5.7,6.3,-100.0,-100.0,14.0,12.0,186.0,192.0,35.0,37.0,26.0,25.0,293.7,1.1851851851851851,0.09785522788203753,0.09193054136874362,1.1052631578947367,0.06690140845070422,0.01940755873340143,-100.0,-100.0,-100.0,0.8571428571428571,0.6696696696696697,0.04766768811712632,1.032258064516129,0.5046189376443418,0.6332992849846782,1.0571428571428572,0.29193548387096774,0.1191692202928158,0.9615384615384616,0.5186440677966102,0.0885257065032346
Keita Bates-Diop,SAS,25,80,229,30,245,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kelan Martin,IND,25,77,230,35,323,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Keldon Johnson,SAS,21,77,220,69,1968,56.0,41.0,1.9,1.6,18.0,29.0,66.0,76.0,211.0,238.0,47.0,43.0,53.0,59.0,452.9,0.7321428571428571,0.7855227882037533,0.12364760432766615,0.8421052631578948,0.5387323943661971,0.004195186575402959,1.6111111111111112,0.02681992337164751,0.03974387281960698,1.1515151515151516,0.17117117117117117,0.14572753367189226,1.127962085308057,0.2702078521939954,0.4658865091631707,0.9148936170212766,0.5645161290322581,0.10377566791786266,1.1132075471698113,0.3016949152542373,0.11702362552439832
Keljin Blevins,POR,25,76,200,17,75,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kelly Olynyk,HOU,30,83,240,70,1997,79.0,66.0,0.7,0.6,37.0,49.0,77.0,68.0,309.0,363.0,10.0,8.0,11.0,24.0,523.7,0.8354430379746836,0.6193029490616622,0.1508497231239259,0.8571428571428572,0.5158450704225352,0.0013366431162879508,1.3243243243243243,0.14942528735632185,0.07065113614664884,0.8831168831168831,0.6096096096096096,0.1470307427916746,1.174757281553398,0.16859122401847576,0.590032461332824,0.8,0.7403225806451613,0.019094901661256443,2.1818181818181817,0.003389830508474576,0.021004391827382087
Kelly Oubre Jr.,GSW,25,79,203,55,1688,35.0,34.0,1.4,1.2,14.0,18.0,37.0,26.0,187.0,188.0,59.0,54.0,49.0,38.0,382.4,0.9714285714285714,0.3806970509383378,0.09152719665271968,0.8571428571428572,0.5158450704225352,0.0036610878661087866,1.2857142857142858,0.19157088122605365,0.03661087866108787,0.7027027027027027,0.9069069069069069,0.09675732217573223,1.0053475935828877,0.5912240184757506,0.48901673640167365,0.9152542372881356,0.5612903225806452,0.1542887029288703,0.7755102040816326,0.8305084745762712,0.12813807531380753
Kemba Walker,OKC,31,72,184,43,1369,33.0,27.0,9.0,8.3,17.0,17.0,43.0,48.0,177.0,198.0,35.0,27.0,34.0,34.0,348.0,0.8181818181818182,0.6487935656836461,0.09482758620689655,0.9222222222222223,0.38380281690140844,0.02586206896551724,1.0,0.5440613026819924,0.04885057471264368,1.1162790697674418,0.2057057057057057,0.1235632183908046,1.11864406779661,0.2956120092378753,0.5086206896551724,0.7714285714285715,0.7741935483870968,0.10057471264367816,1.0,0.45932203389830506,0.09770114942528736
Kendrick Nunn,MIA,25,74,190,56,1650,50.0,36.0,3.7,3.1,21.0,18.0,28.0,28.0,242.0,237.0,38.0,37.0,31.0,29.0,413.7,0.72,0.8150134048257373,0.12086052695189752,0.8378378378378378,0.5492957746478874,0.008943678994440417,0.8571428571428571,0.7471264367816092,0.050761421319796954,1.0,0.37537537537537535,0.0676818950930626,0.9793388429752066,0.651270207852194,0.584964950447184,0.9736842105263158,0.4483870967741935,0.09185400048344211,0.9354838709677419,0.5694915254237288,0.07493352671017646
Kenrich Williams,OKC,26,78,210,66,1426,35.0,28.0,0.7,0.6,12.0,11.0,36.0,31.0,118.0,100.0,47.0,48.0,52.0,60.0,300.7,0.8,0.6823056300268097,0.11639507815098105,0.8571428571428572,0.5158450704225352,0.002327901563019621,0.9166666666666666,0.6513409961685823,0.039906883937479216,0.8611111111111112,0.6486486486486487,0.11972065181243766,0.847457627118644,0.8914549653579676,0.392417692051879,1.0212765957446808,0.3564516129032258,0.15630196208846026,1.1538461538461537,0.23559322033898306,0.17292983039574328
Kent Bazemore,GSW,31,76,195,67,1334,32.0,33.0,0.6,0.5,21.0,16.0,16.0,14.0,181.0,171.0,36.0,37.0,26.0,20.0,312.6,1.03125,0.28150134048257375,0.10236724248240563,0.8333333333333334,0.5598591549295775,0.0019193857965451053,0.7619047619047619,0.8467432950191571,0.06717850287907869,0.875,0.6276276276276276,0.05118362124120281,0.9447513812154696,0.7367205542725174,0.5790147152911068,1.0277777777777777,0.3435483870967742,0.11516314779270632,0.7692307692307693,0.8406779661016949,0.08317338451695457
Kentavious Caldwell-Pope,LAL,28,77,204,67,1902,36.0,26.0,0.6,0.4,26.0,31.0,33.0,35.0,159.0,160.0,71.0,76.0,60.0,49.0,385.6,0.7222222222222222,0.806970509383378,0.09336099585062241,0.6666666666666667,0.8679577464788732,0.0015560165975103733,1.1923076923076923,0.2988505747126437,0.06742738589211618,1.0606060606060606,0.2912912912912913,0.08558091286307054,1.0062893081761006,0.5889145496535797,0.41234439834024894,1.0704225352112675,0.27419354838709675,0.18412863070539418,0.8166666666666667,0.7796610169491526,0.15560165975103735
Kevin Durant,BKN,32,82,240,35,1157,34.0,29.0,3.7,3.8,-100.0,-100.0,35.0,30.0,123.0,124.0,27.0,25.0,20.0,19.0,242.7,0.8529411764705882,0.5978552278820375,0.1400906468891636,1.027027027027027,0.12323943661971831,0.015245158632056038,-100.0,-100.0,-100.0,0.8571428571428571,0.6696696696696697,0.14421096003296252,1.008130081300813,0.5796766743648961,0.5067985166872683,0.9259259259259259,0.5403225806451613,0.11124845488257108,0.95,0.535593220338983,0.08240626287597858
Kevin Huerter,ATL,22,79,190,69,2126,61.0,64.0,2.7,2.3,21.0,21.0,23.0,17.0,222.0,206.0,63.0,74.0,62.0,41.0,454.7,1.0491803278688525,0.2546916890080429,0.1341543875082472,0.8518518518518517,0.5316901408450704,0.0059379810864306146,1.0,0.5440613026819924,0.04618429733890477,0.7391304347826086,0.8618618618618619,0.05058280184737189,0.9279279279279279,0.76905311778291,0.4882340004398505,1.1746031746031746,0.13548387096774195,0.1385528920167143,0.6612903225806451,0.911864406779661,0.13635363976248077
Kevin Knox II,NYK,21,79,215,42,464,10.0,8.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,49.0,37.0,10.0,11.0,10.0,11.0,79.0,0.8,0.6823056300268097,0.12658227848101267,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7551020408163265,0.9515011547344111,0.620253164556962,1.1,0.2129032258064516,0.12658227848101267,1.1,0.32033898305084746,0.12658227848101267
Kevin Love,CLE,32,80,251,25,622,-100.0,-100.0,-100.0,-100.0,15.0,17.0,-100.0,-100.0,76.0,80.0,14.0,15.0,-100.0,-100.0,105.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1333333333333333,0.3773946360153257,0.14285714285714285,-100.0,-100.0,-100.0,1.0526315789473684,0.44341801385681295,0.7238095238095238,1.0714285714285714,0.267741935483871,0.13333333333333333,-100.0,-100.0,-100.0
Kevin Porter Jr.,HOU,21,76,203,26,835,24.0,17.0,7.7,5.9,-100.0,-100.0,20.0,22.0,89.0,126.0,20.0,21.0,16.0,27.0,176.7,0.7083333333333334,0.8337801608579088,0.13582342954159593,0.7662337662337663,0.6936619718309859,0.04357668364459536,-100.0,-100.0,-100.0,1.1,0.22672672672672672,0.11318619128466328,1.4157303370786516,0.013856812933025405,0.5036785512167515,1.05,0.31129032258064515,0.11318619128466328,1.6875,0.013559322033898305,0.09054895302773062
Kevon Looney,GSW,25,81,222,61,1161,82.0,75.0,-100.0,-100.0,27.0,17.0,55.0,53.0,99.0,102.0,-100.0,-100.0,-100.0,-100.0,263.0,0.9146341463414634,0.4932975871313673,0.311787072243346,-100.0,-100.0,-100.0,0.6296296296296297,0.9272030651340997,0.10266159695817491,0.9636363636363636,0.45045045045045046,0.20912547528517111,1.0303030303030303,0.5103926096997691,0.376425855513308,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Khem Birch,TOR,28,81,233,67,1529,44.0,33.0,-100.0,-100.0,45.0,40.0,42.0,36.0,150.0,151.0,-100.0,-100.0,15.0,17.0,296.0,0.75,0.7627345844504021,0.14864864864864866,-100.0,-100.0,-100.0,0.8888888888888888,0.6896551724137931,0.15202702702702703,0.8571428571428571,0.6696696696696697,0.14189189189189189,1.0066666666666666,0.5866050808314087,0.5067567567567568,-100.0,-100.0,-100.0,1.1333333333333333,0.2677966101694915,0.05067567567567568
Khris Middleton,MIL,29,79,222,68,2269,67.0,66.0,5.3,5.0,19.0,19.0,24.0,17.0,209.0,265.0,83.0,57.0,54.0,66.0,461.3,0.9850746268656716,0.353887399463807,0.14524170821591156,0.9433962264150944,0.3380281690140845,0.011489269455885541,1.0,0.5440613026819924,0.04118794710600477,0.7083333333333334,0.8993993993993994,0.05202688055495339,1.2679425837320575,0.06928406466512702,0.45306741816605245,0.6867469879518072,0.8516129032258064,0.17992629525254714,1.2222222222222223,0.16440677966101694,0.11706048124864513
Khyri Thomas,HOU,25,75,210,5,153,-100.0,-100.0,3.6,2.8,-100.0,-100.0,-100.0,-100.0,17.0,10.0,-100.0,-100.0,-100.0,-100.0,20.6,-100.0,-100.0,-100.0,0.7777777777777777,0.6866197183098591,0.17475728155339806,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.5882352941176471,0.9849884526558892,0.8252427184466019,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Killian Hayes,DET,19,77,195,26,670,14.0,15.0,5.3,3.0,-100.0,-100.0,-100.0,-100.0,84.0,77.0,20.0,26.0,12.0,16.0,135.3,1.0714285714285714,0.21715817694369974,0.10347376201034737,0.5660377358490566,0.9471830985915493,0.03917220990391722,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9166666666666666,0.7875288683602771,0.6208425720620842,1.3,0.054838709677419356,0.14781966001478195,1.3333333333333333,0.06271186440677966,0.08869179600886917
Killian Tillie,MEM,23,81,220,18,182,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,15.0,9.0,-100.0,-100.0,-100.0,-100.0,15.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.6,0.9815242494226328,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kira Lewis Jr.,NOP,20,73,170,54,904,16.0,24.0,2.3,1.9,-100.0,-100.0,14.0,10.0,74.0,59.0,27.0,21.0,23.0,16.0,156.3,1.5,0.00804289544235925,0.10236724248240563,0.8260869565217391,0.5633802816901409,0.014715291106845807,-100.0,-100.0,-100.0,0.7142857142857143,0.8903903903903904,0.08957133717210491,0.7972972972972973,0.9353348729792148,0.473448496481126,0.7777777777777778,0.7677419354838709,0.1727447216890595,0.6956521739130435,0.8745762711864407,0.14715291106845807
Kostas Antetokounmpo,LAL,23,82,200,15,56,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kris Dunn,ATL,27,75,205,4,45,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kristaps Porzingis,DAL,25,87,240,43,1327,48.0,52.0,-100.0,-100.0,43.0,39.0,36.0,38.0,108.0,123.0,-100.0,-100.0,-100.0,-100.0,235.0,1.0833333333333333,0.19973190348525469,0.20425531914893616,-100.0,-100.0,-100.0,0.9069767441860465,0.6704980842911877,0.1829787234042553,1.0555555555555556,0.2987987987987988,0.15319148936170213,1.1388888888888888,0.24595842956120093,0.4595744680851064,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kyle Anderson,MEM,27,81,230,69,1887,59.0,40.0,2.3,2.3,21.0,26.0,40.0,41.0,249.0,252.0,45.0,43.0,30.0,37.0,446.3,0.6779661016949152,0.8820375335120644,0.13219807304503697,1.0,0.198943661971831,0.005153484203450593,1.2380952380952381,0.22796934865900384,0.047053551422809765,1.025,0.33633633633633636,0.08962581223392337,1.0120481927710843,0.5635103926096998,0.557920681156173,0.9555555555555556,0.47419354838709676,0.10082903876316379,1.2333333333333334,0.15254237288135594,0.06721935917544253
Kyle Guy,SAC,23,73,167,31,235,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kyle Kuzma,LAL,25,82,221,68,1954,64.0,59.0,1.4,0.9,23.0,25.0,23.0,21.0,183.0,146.0,55.0,36.0,43.0,47.0,392.4,0.921875,0.4718498659517426,0.16309887869520898,0.6428571428571429,0.9102112676056338,0.003567787971457696,1.0869565217391304,0.4386973180076628,0.058613659531090725,0.9130434782608695,0.5630630630630631,0.058613659531090725,0.7978142076502732,0.9330254041570438,0.46636085626911317,0.6545454545454545,0.885483870967742,0.1401630988786952,1.0930232558139534,0.33559322033898303,0.10958205912334354
Kyle Lowry,TOR,35,72,196,46,1602,24.0,11.0,5.0,4.3,18.0,31.0,31.0,33.0,213.0,231.0,36.0,30.0,30.0,39.0,357.0,0.4583333333333333,0.9731903485254692,0.06722689075630252,0.86,0.5,0.014005602240896359,1.7222222222222223,0.019157088122605363,0.05042016806722689,1.064516129032258,0.28378378378378377,0.08683473389355742,1.0845070422535212,0.3695150115473441,0.5966386554621849,0.8333333333333334,0.7032258064516129,0.10084033613445378,1.3,0.07966101694915254,0.08403361344537816
Kyrie Irving,BKN,29,74,195,54,1886,47.0,37.0,7.7,7.9,17.0,15.0,66.0,57.0,167.0,155.0,61.0,74.0,35.0,47.0,400.7,0.7872340425531915,0.7024128686327078,0.11729473421512354,1.025974025974026,0.13028169014084506,0.019216371350137262,0.8823529411764706,0.7011494252873564,0.04242575492887447,0.8636363636363636,0.6411411411411412,0.16471175442974795,0.9281437125748503,0.766743648960739,0.4167706513601198,1.2131147540983607,0.0967741935483871,0.1522335912153731,1.3428571428571427,0.0576271186440678,0.0873471425006239
LaMarcus Aldridge,BKN,35,83,250,26,674,19.0,9.0,-100.0,-100.0,25.0,30.0,14.0,14.0,53.0,47.0,-100.0,-100.0,-100.0,-100.0,111.0,0.47368421052631576,0.9638069705093834,0.17117117117117117,-100.0,-100.0,-100.0,1.2,0.28544061302681994,0.22522522522522523,1.0,0.37537537537537535,0.12612612612612611,0.8867924528301887,0.8337182448036952,0.4774774774774775,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
LaMelo Ball,CHA,19,78,180,51,1469,30.0,32.0,5.7,4.5,-100.0,-100.0,16.0,20.0,209.0,216.0,24.0,19.0,28.0,35.0,312.7,1.0666666666666667,0.22117962466487937,0.09593859929645028,0.7894736842105263,0.6566901408450704,0.018228333866325552,-100.0,-100.0,-100.0,1.25,0.0915915915915916,0.05116725295810681,1.0334928229665072,0.5011547344110855,0.6683722417652702,0.7916666666666666,0.7548387096774194,0.07675087943716022,1.25,0.13898305084745763,0.08954269267668692
Lamar Stevens,CLE,23,78,230,40,499,18.0,19.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,50.0,50.0,10.0,10.0,-100.0,-100.0,78.0,1.0555555555555556,0.24262734584450402,0.23076923076923078,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.605080831408776,0.6410256410256411,1.0,0.38870967741935486,0.1282051282051282,-100.0,-100.0,-100.0
Landry Shamet,BKN,24,76,190,61,1403,48.0,46.0,0.9,0.6,-100.0,-100.0,45.0,52.0,139.0,152.0,37.0,36.0,27.0,29.0,296.9,0.9583333333333334,0.41152815013404825,0.16167059616032337,0.6666666666666666,0.8838028169014085,0.003031323678006063,-100.0,-100.0,-100.0,1.1555555555555554,0.16516516516516516,0.15156618390030313,1.0935251798561152,0.3464203233256351,0.46817110138093637,0.972972972972973,0.45161290322580644,0.12462108454024926,1.0740740740740742,0.36271186440677966,0.09093971034018189
Langston Galloway,PHX,29,73,200,40,438,-100.0,-100.0,0.4,0.2,-100.0,-100.0,-100.0,-100.0,31.0,28.0,-100.0,-100.0,11.0,20.0,42.4,-100.0,-100.0,-100.0,0.5,0.9630281690140845,0.009433962264150945,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9032258064516129,0.812933025404157,0.7311320754716981,-100.0,-100.0,-100.0,1.8181818181818181,0.006779661016949152,0.25943396226415094
Larry Nance Jr.,CLE,28,79,245,35,1091,38.0,18.0,-100.0,-100.0,15.0,20.0,17.0,13.0,111.0,102.0,19.0,21.0,18.0,16.0,218.0,0.47368421052631576,0.9638069705093834,0.1743119266055046,-100.0,-100.0,-100.0,1.3333333333333333,0.1417624521072797,0.06880733944954129,0.7647058823529411,0.8273273273273273,0.0779816513761468,0.918918918918919,0.7829099307159353,0.5091743119266054,1.105263157894737,0.2064516129032258,0.0871559633027523,0.8888888888888888,0.6627118644067796,0.08256880733944955
Lauri Markkanen,CHI,24,84,240,51,1317,68.0,63.0,0.3,0.3,38.0,40.0,28.0,21.0,141.0,123.0,13.0,15.0,16.0,18.0,304.3,0.9264705882352942,0.4584450402144772,0.22346368715083798,1.0,0.198943661971831,0.0009858692080184027,1.0526315789473684,0.4942528735632184,0.12487676634899769,0.75,0.8423423423423423,0.09201445941505093,0.8723404255319149,0.8683602771362586,0.46335852776864933,1.1538461538461537,0.15,0.04272099901413079,1.125,0.28135593220338984,0.05257969109431482
LeBron James,LAL,36,81,250,45,1504,25.0,18.0,5.5,5.1,14.0,13.0,10.0,8.0,163.0,132.0,30.0,28.0,22.0,21.0,269.5,0.72,0.8150134048257373,0.09276437847866419,0.9272727272727272,0.3767605633802817,0.02040816326530612,0.9285714285714286,0.6264367816091954,0.05194805194805195,0.8,0.7612612612612613,0.03710575139146568,0.8098159509202454,0.930715935334873,0.6048237476808905,0.9333333333333333,0.5161290322580645,0.11131725417439703,0.9545454545454546,0.5288135593220339,0.08163265306122448
Lonnie Walker IV,SAS,22,76,204,60,1522,28.0,35.0,2.5,1.7,-100.0,-100.0,23.0,21.0,137.0,166.0,62.0,79.0,53.0,58.0,305.5,1.25,0.05227882037533512,0.09165302782324058,0.6799999999999999,0.8485915492957746,0.008183306055646482,-100.0,-100.0,-100.0,0.9130434782608695,0.5630630630630631,0.07528641571194762,1.2116788321167884,0.12471131639722864,0.44844517184942717,1.2741935483870968,0.06451612903225806,0.20294599018003273,1.0943396226415094,0.33220338983050846,0.1734860883797054
