Player,Team,Age,Height,Weight,GP,MIN,isolation_poss,isolation_pts,transition_poss,transition_pts,ball-handler_poss,ball-handler_pts,roll-man_poss,roll-man_pts,playtype-post-up_poss,playtype-post-up_pts,spot-up_poss,spot-up_pts,hand-off_poss,hand-off_pts,cut_poss,cut_pts,off-screen_poss,off-screen_pts,putbacks_poss,putbacks_pts,poss,isolation_ppp,isolation_percentile,isolation_freq,transition_ppp,transition_percentile,transition_freq,ball-handler_ppp,ball-handler_percentile,ball-handler_freq,roll-man_ppp,roll-man_percentile,roll-man_freq,playtype-post-up_ppp,playtype-post-up_percentile,playtype-post-up_freq,spot-up_ppp,spot-up_percentile,spot-up_freq,hand-off_ppp,hand-off_percentile,hand-off_freq,cut_ppp,cut_percentile,cut_freq,off-screen_ppp,off-screen_percentile,off-screen_freq,putbacks_ppp,putbacks_percentile,putbacks_freq
Kelly Olynyk,HOU,30,83,240,70,1997,14.0,8.0,142.0,172.0,0.7,0.6,103.0,112.0,78.0,81.0,239.0,252.0,52.0,40.0,84.0,112.0,20.0,21.0,48.0,58.0,780.7,0.5714285714285714,0.14847161572052403,0.017932624567695656,1.2112676056338028,0.6982968369829684,0.18188804918662738,0.8571428571428572,0.4876760563380282,0.0008966312283847828,1.087378640776699,0.4272300469483568,0.13193288074804663,1.0384615384615385,0.708904109589041,0.09991033687716151,1.0543933054393306,0.6085918854415274,0.3061355194056616,0.7692307692307693,0.2263779527559055,0.06660689125144101,1.3333333333333333,0.5886075949367089,0.10759574740617393,1.05,0.625,0.02561803509670808,1.2083333333333333,0.6928838951310862,0.061483284232099394
Kelly Oubre Jr.,GSW,25,79,203,55,1688,25.0,15.0,163.0,186.0,1.4,1.2,-100.0,-100.0,13.0,16.0,257.0,243.0,60.0,39.0,103.0,139.0,55.0,44.0,66.0,67.0,743.4,0.6,0.17248908296943233,0.033629270917406515,1.1411042944785277,0.537712895377129,0.21926284638149046,0.8571428571428572,0.4876760563380282,0.0018832391713747645,-100.0,-100.0,-100.0,1.2307692307692308,0.9315068493150684,0.017487220877051388,0.9455252918287937,0.3532219570405728,0.34570890503093893,0.65,0.14173228346456693,0.08071025020177562,1.3495145631067962,0.6107594936708861,0.13855259617971483,0.8,0.22448979591836735,0.07398439601829433,1.0151515151515151,0.34831460674157305,0.08878127522195318
Kemba Walker,OKC,31,72,184,43,1369,45.0,32.0,116.0,148.0,9.0,8.3,-100.0,-100.0,-100.0,-100.0,132.0,161.0,51.0,48.0,11.0,10.0,36.0,32.0,-100.0,-100.0,400.0,0.7111111111111111,0.27510917030567683,0.1125,1.2758620689655173,0.8114355231143552,0.29,0.9222222222222223,0.6197183098591549,0.0225,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.2196969696969697,0.8973747016706444,0.33,0.9411764705882353,0.5098425196850394,0.1275,0.9090909090909091,0.06962025316455696,0.0275,0.8888888888888888,0.3622448979591837,0.09,-100.0,-100.0,-100.0
Kendrick Nunn,MIA,25,74,190,56,1650,31.0,28.0,131.0,160.0,3.7,3.1,-100.0,-100.0,-100.0,-100.0,208.0,253.0,78.0,84.0,36.0,49.0,31.0,29.0,10.0,11.0,528.7,0.9032258064516129,0.5938864628820961,0.05863438623037639,1.2213740458015268,0.7201946472019465,0.24777756761868733,0.8378378378378378,0.45422535211267606,0.0069982977113675045,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.2163461538461537,0.8949880668257757,0.39341781728768677,1.0769230769230769,0.7539370078740157,0.14753168148288254,1.3611111111111112,0.6471518987341772,0.06809154529979193,0.9354838709677419,0.4387755102040816,0.05863438623037639,1.1,0.49812734082397003,0.018914318138831092
Kenrich Williams,OKC,26,78,210,66,1426,28.0,36.0,93.0,111.0,0.7,0.6,-100.0,-100.0,25.0,22.0,168.0,156.0,25.0,15.0,50.0,71.0,11.0,13.0,39.0,41.0,439.7,1.2857142857142858,0.9759825327510917,0.06367978166932,1.1935483870967742,0.6618004866180048,0.21150784625881283,0.8571428571428572,0.4876760563380282,0.0015919945417329996,-100.0,-100.0,-100.0,0.88,0.3321917808219178,0.05685694791903571,0.9285714285714286,0.31742243436754175,0.38207869001591993,0.6,0.10039370078740158,0.05685694791903571,1.42,0.7832278481012658,0.11371389583807141,1.1818181818181819,0.8061224489795918,0.02501705708437571,1.0512820512820513,0.4044943820224719,0.0886968387536957
Kent Bazemore,GSW,31,76,195,67,1334,10.0,5.0,113.0,125.0,0.6,0.5,-100.0,-100.0,17.0,11.0,184.0,199.0,29.0,17.0,39.0,41.0,18.0,14.0,16.0,18.0,426.6,0.5,0.09170305676855896,0.02344116268166901,1.1061946902654867,0.44038929440389296,0.2648851383028598,0.8333333333333334,0.44366197183098594,0.0014064697609001405,-100.0,-100.0,-100.0,0.6470588235294118,0.1095890410958904,0.03984997655883732,1.0815217391304348,0.6551312649164678,0.4313173933427098,0.5862068965517241,0.09448818897637795,0.06797937177684013,1.0512820512820513,0.14873417721518986,0.09142053445850913,0.7777777777777778,0.19387755102040816,0.04219409282700422,1.125,0.5449438202247191,0.03750586029067041
Kentavious Caldwell-Pope,LAL,28,77,204,67,1902,10.0,6.0,159.0,191.0,0.6,0.4,11.0,2.0,-100.0,-100.0,228.0,250.0,59.0,45.0,29.0,37.0,52.0,65.0,-100.0,-100.0,548.6,0.6,0.17248908296943233,0.01822821728034998,1.20125786163522,0.683698296836983,0.2898286547575647,0.6666666666666667,0.13556338028169015,0.001093693036820999,0.18181818181818182,0.004694835680751174,0.02005103900838498,-100.0,-100.0,-100.0,1.0964912280701755,0.6992840095465394,0.41560335399197956,0.7627118644067796,0.2125984251968504,0.10754648195406488,1.2758620689655173,0.4873417721518987,0.05286183011301494,1.25,0.8571428571428571,0.0947867298578199,-100.0,-100.0,-100.0
Kevin Durant,BKN,32,82,240,35,1157,116.0,137.0,133.0,167.0,3.7,3.8,12.0,15.0,65.0,75.0,156.0,182.0,45.0,43.0,23.0,34.0,75.0,77.0,-100.0,-100.0,628.7,1.1810344827586208,0.9388646288209607,0.18450771433115953,1.255639097744361,0.7834549878345499,0.2115476379831398,1.027027027027027,0.8802816901408451,0.005885159853666296,1.25,0.7723004694835681,0.019087004930809604,1.1538461538461537,0.8972602739726028,0.1033879433752187,1.1666666666666667,0.8281622911694511,0.24813106410052488,0.9555555555555556,0.5433070866141733,0.07157626849053603,1.4782608695652173,0.8354430379746836,0.036583426117385076,1.0266666666666666,0.5816326530612245,0.11929378081756004,-100.0,-100.0,-100.0
Kevin Huerter,ATL,22,79,190,69,2126,29.0,29.0,154.0,188.0,2.7,2.3,19.0,22.0,-100.0,-100.0,273.0,289.0,54.0,36.0,23.0,22.0,61.0,51.0,15.0,14.0,630.7,1.0,0.7510917030567685,0.0459806564135088,1.2207792207792207,0.7177615571776156,0.244173140954495,0.8518518518518517,0.47183098591549294,0.004280957666085302,1.1578947368421053,0.5727699530516432,0.0301252576502299,-100.0,-100.0,-100.0,1.0586080586080586,0.6205250596658711,0.4328523862375138,0.6666666666666666,0.16338582677165353,0.08561915332170604,0.9565217391304348,0.09177215189873418,0.03646741715554146,0.8360655737704918,0.27040816326530615,0.09671793245600126,0.9333333333333333,0.20786516853932585,0.023783098144918344
Kevin Knox II,NYK,21,79,215,42,464,-100.0,-100.0,36.0,43.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,84.0,93.0,-100.0,-100.0,-100.0,-100.0,16.0,11.0,-100.0,-100.0,136.0,-100.0,-100.0,-100.0,1.1944444444444444,0.6642335766423357,0.2647058823529412,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1071428571428572,0.7243436754176611,0.6176470588235294,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.6875,0.11224489795918367,0.11764705882352941,-100.0,-100.0,-100.0
Kevin Love,CLE,32,80,251,25,622,-100.0,-100.0,38.0,27.0,-100.0,-100.0,35.0,51.0,49.0,39.0,75.0,83.0,24.0,19.0,18.0,20.0,26.0,19.0,11.0,13.0,276.0,-100.0,-100.0,-100.0,0.7105263157894737,0.0364963503649635,0.13768115942028986,-100.0,-100.0,-100.0,1.457142857142857,0.971830985915493,0.12681159420289856,0.7959183673469388,0.2191780821917808,0.17753623188405798,1.1066666666666667,0.720763723150358,0.2717391304347826,0.7916666666666666,0.2618110236220472,0.08695652173913043,1.1111111111111112,0.22784810126582278,0.06521739130434782,0.7307692307692307,0.15051020408163265,0.09420289855072464,1.1818181818181819,0.651685393258427,0.03985507246376811
Kevin Porter Jr.,HOU,21,76,203,26,835,58.0,56.0,90.0,76.0,7.7,5.9,-100.0,-100.0,-100.0,-100.0,64.0,60.0,29.0,27.0,-100.0,-100.0,11.0,12.0,-100.0,-100.0,259.7,0.9655172413793104,0.6986899563318777,0.22333461686561418,0.8444444444444444,0.09975669099756691,0.346553715825953,0.7662337662337663,0.30985915492957744,0.02964959568733154,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9375,0.3317422434367542,0.24643819792067773,0.9310344827586207,0.48031496062992124,0.11166730843280709,-100.0,-100.0,-100.0,1.0909090909090908,0.6785714285714286,0.04235656526761648,-100.0,-100.0,-100.0
Kevon Looney,GSW,25,81,222,61,1161,-100.0,-100.0,11.0,12.0,-100.0,-100.0,18.0,25.0,-100.0,-100.0,37.0,27.0,-100.0,-100.0,87.0,102.0,-100.0,-100.0,53.0,56.0,206.0,-100.0,-100.0,-100.0,1.0909090909090908,0.41362530413625304,0.05339805825242718,-100.0,-100.0,-100.0,1.3888888888888888,0.9295774647887324,0.08737864077669903,-100.0,-100.0,-100.0,0.7297297297297297,0.10978520286396182,0.1796116504854369,-100.0,-100.0,-100.0,1.1724137931034482,0.3069620253164557,0.4223300970873786,-100.0,-100.0,-100.0,1.0566037735849056,0.41198501872659177,0.25728155339805825
Khem Birch,TOR,28,81,233,67,1529,-100.0,-100.0,45.0,53.0,-100.0,-100.0,111.0,121.0,19.0,20.0,80.0,64.0,-100.0,-100.0,110.0,120.0,-100.0,-100.0,78.0,81.0,443.0,-100.0,-100.0,-100.0,1.1777777777777778,0.621654501216545,0.10158013544018059,-100.0,-100.0,-100.0,1.09009009009009,0.431924882629108,0.2505643340857788,1.0526315789473684,0.7534246575342466,0.04288939051918736,0.8,0.162291169451074,0.18058690744920994,-100.0,-100.0,-100.0,1.0909090909090908,0.1930379746835443,0.24830699774266365,-100.0,-100.0,-100.0,1.0384615384615385,0.37640449438202245,0.17607223476297967
Khris Middleton,MIL,29,79,222,68,2269,178.0,170.0,211.0,196.0,5.3,5.0,25.0,25.0,87.0,91.0,178.0,222.0,73.0,82.0,39.0,53.0,99.0,92.0,31.0,42.0,926.3,0.9550561797752809,0.6768558951965066,0.1921623664039728,0.9289099526066351,0.170316301703163,0.22778797365864192,0.9433962264150944,0.6654929577464789,0.0057216884378711004,1.0,0.2934272300469484,0.02698909640505236,1.0459770114942528,0.7397260273972602,0.09392205548958221,1.247191011235955,0.9164677804295943,0.1921623664039728,1.1232876712328768,0.8228346456692913,0.0788081615027529,1.358974358974359,0.6424050632911392,0.04210299039188168,0.9292929292929293,0.41836734693877553,0.10687682176400734,1.3548387096774193,0.8876404494382022,0.03346647954226493
Khyri Thomas,HOU,25,75,210,5,153,-100.0,-100.0,14.0,21.0,3.6,2.8,-100.0,-100.0,-100.0,-100.0,16.0,4.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,33.6,-100.0,-100.0,-100.0,1.5,0.9549878345498783,0.41666666666666663,0.7777777777777777,0.31690140845070425,0.10714285714285714,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.25,0.00954653937947494,0.47619047619047616,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Killian Hayes,DET,19,77,195,26,670,24.0,11.0,35.0,17.0,5.3,3.0,-100.0,-100.0,-100.0,-100.0,47.0,42.0,23.0,16.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,134.3,0.4583333333333333,0.07423580786026202,0.1787043931496649,0.4857142857142857,0.009732360097323601,0.2606105733432613,0.5660377358490566,0.056338028169014086,0.039463886820551,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8936170212765957,0.26730310262529833,0.3499627699180938,0.6956521739130435,0.18700787401574803,0.17125837676842887,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Killian Tillie,MEM,23,81,220,18,182,-100.0,-100.0,13.0,14.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,33.0,31.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,46.0,-100.0,-100.0,-100.0,1.0769230769230769,0.3819951338199513,0.2826086956521739,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9393939393939394,0.3341288782816229,0.717391304347826,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kira Lewis Jr.,NOP,20,73,170,54,904,-100.0,-100.0,73.0,76.0,2.3,1.9,-100.0,-100.0,-100.0,-100.0,103.0,94.0,29.0,19.0,21.0,26.0,-100.0,-100.0,-100.0,-100.0,228.3,-100.0,-100.0,-100.0,1.0410958904109588,0.3284671532846715,0.31975470871660094,0.8260869565217391,0.44014084507042256,0.010074463425317563,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.912621359223301,0.2935560859188544,0.4511607533946561,0.6551724137931034,0.14960629921259844,0.12702584318878668,1.2380952380952381,0.4050632911392405,0.09198423127463863,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kostas Antetokounmpo,LAL,23,82,200,15,56,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kris Dunn,ATL,27,75,205,4,45,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kristaps Porzingis,DAL,25,87,240,43,1327,18.0,10.0,59.0,65.0,-100.0,-100.0,148.0,166.0,162.0,159.0,191.0,222.0,13.0,8.0,79.0,108.0,37.0,30.0,55.0,63.0,762.0,0.5555555555555556,0.12663755458515283,0.023622047244094488,1.1016949152542372,0.4282238442822384,0.07742782152230972,-100.0,-100.0,-100.0,1.1216216216216217,0.49295774647887325,0.1942257217847769,0.9814814814814815,0.5821917808219178,0.2125984251968504,1.162303664921466,0.8186157517899761,0.25065616797900264,0.6153846153846154,0.11811023622047244,0.01706036745406824,1.3670886075949367,0.6613924050632911,0.1036745406824147,0.8108108108108109,0.23979591836734693,0.048556430446194225,1.1454545454545455,0.5805243445692884,0.07217847769028872
Kyle Anderson,MEM,27,81,230,69,1887,57.0,61.0,181.0,195.0,2.3,2.3,10.0,10.0,-100.0,-100.0,247.0,265.0,37.0,31.0,34.0,30.0,30.0,22.0,36.0,51.0,634.3,1.0701754385964912,0.8471615720524017,0.08986284092700615,1.0773480662983426,0.3844282238442822,0.2853539334699669,1.0,0.8045774647887324,0.0036260444584581427,1.0,0.2934272300469484,0.015765410688948447,-100.0,-100.0,-100.0,1.0728744939271255,0.6443914081145584,0.38940564401702665,0.8378378378378378,0.3188976377952756,0.05833201954910926,0.8823529411764706,0.060126582278481014,0.053602396342424724,0.7333333333333333,0.15816326530612246,0.04729623206684534,1.4166666666666667,0.9250936329588015,0.056755478480214415
Kyle Guy,SAC,23,73,167,31,235,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kyle Kuzma,LAL,25,82,221,68,1954,53.0,36.0,182.0,208.0,1.4,0.9,25.0,27.0,13.0,11.0,275.0,288.0,41.0,39.0,40.0,42.0,83.0,72.0,65.0,61.0,778.4,0.6792452830188679,0.24890829694323144,0.06808838643371018,1.1428571428571428,0.5425790754257908,0.2338129496402878,0.6428571428571429,0.09330985915492958,0.0017985611510791366,1.08,0.4084507042253521,0.03211716341212744,0.8461538461538461,0.2876712328767123,0.01670092497430627,1.0472727272727274,0.5966587112171837,0.35328879753340187,0.9512195121951219,0.5275590551181102,0.052672147995889006,1.05,0.1439873417721519,0.051387461459403906,0.8674698795180723,0.3163265306122449,0.10662898252826311,0.9384615384615385,0.2247191011235955,0.08350462487153135
Kyle Lowry,TOR,35,72,196,46,1602,42.0,41.0,175.0,195.0,5.0,4.3,-100.0,-100.0,-100.0,-100.0,140.0,152.0,60.0,89.0,-100.0,-100.0,49.0,50.0,-100.0,-100.0,471.0,0.9761904761904762,0.7205240174672489,0.08917197452229299,1.1142857142857143,0.4610705596107056,0.37154989384288745,0.86,0.5035211267605634,0.010615711252653927,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0857142857142856,0.6730310262529833,0.29723991507430997,1.4833333333333334,0.9881889763779528,0.12738853503184713,-100.0,-100.0,-100.0,1.0204081632653061,0.5714285714285714,0.1040339702760085,-100.0,-100.0,-100.0
Kyrie Irving,BKN,29,74,195,54,1886,231.0,257.0,227.0,237.0,7.7,7.9,-100.0,-100.0,23.0,30.0,141.0,182.0,83.0,94.0,54.0,75.0,44.0,42.0,20.0,23.0,830.7,1.1125541125541125,0.9126637554585153,0.27807872878295414,1.0440528634361232,0.3333333333333333,0.2732635127001324,1.025974025974026,0.8732394366197183,0.009269290959431804,-100.0,-100.0,-100.0,1.3043478260869565,0.9794520547945206,0.02768749247622487,1.2907801418439717,0.9498806682577565,0.1697363669194655,1.1325301204819278,0.84251968503937,0.09991573371855061,1.3888888888888888,0.7167721518987342,0.06500541711809317,0.9545454545454546,0.48214285714285715,0.05296737691103888,1.15,0.5973782771535581,0.02407608041410858
LaMarcus Aldridge,BKN,35,83,250,26,674,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,130.0,130.0,70.0,68.0,58.0,56.0,-100.0,-100.0,15.0,14.0,-100.0,-100.0,16.0,24.0,289.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.2934272300469484,0.44982698961937717,0.9714285714285714,0.5616438356164384,0.2422145328719723,0.9655172413793104,0.41766109785202865,0.20069204152249134,-100.0,-100.0,-100.0,0.9333333333333333,0.08227848101265822,0.05190311418685121,-100.0,-100.0,-100.0,1.5,0.9456928838951311,0.05536332179930796
LaMelo Ball,CHA,19,78,180,51,1469,69.0,83.0,191.0,177.0,5.7,4.5,-100.0,-100.0,-100.0,-100.0,174.0,182.0,57.0,53.0,14.0,8.0,25.0,15.0,28.0,23.0,563.7,1.2028985507246377,0.9606986899563319,0.12240553485896753,0.9267015706806283,0.1654501216545012,0.33883271243569274,0.7894736842105263,0.34683098591549294,0.010111761575306013,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0459770114942528,0.594272076372315,0.30867482703565724,0.9298245614035088,0.4763779527559055,0.10111761575306014,0.5714285714285714,0.006329113924050633,0.024835905623558627,0.6,0.0663265306122449,0.04434983147064041,0.8214285714285714,0.11610486891385768,0.049671811247117253
Lamar Stevens,CLE,23,78,230,40,499,-100.0,-100.0,34.0,39.0,-100.0,-100.0,10.0,7.0,12.0,15.0,55.0,33.0,12.0,12.0,18.0,22.0,-100.0,-100.0,12.0,15.0,153.0,-100.0,-100.0,-100.0,1.1470588235294117,0.5498783454987834,0.2222222222222222,-100.0,-100.0,-100.0,0.7,0.06572769953051644,0.06535947712418301,1.25,0.9417808219178082,0.0784313725490196,0.6,0.050119331742243436,0.35947712418300654,1.0,0.6082677165354331,0.0784313725490196,1.2222222222222223,0.37816455696202533,0.11764705882352941,-100.0,-100.0,-100.0,1.25,0.7397003745318352,0.0784313725490196
Landry Shamet,BKN,24,76,190,61,1403,16.0,19.0,75.0,79.0,0.9,0.6,15.0,12.0,-100.0,-100.0,221.0,247.0,49.0,62.0,16.0,22.0,63.0,80.0,-100.0,-100.0,455.9,1.1875,0.9475982532751092,0.03509541566132924,1.0533333333333332,0.3418491484184915,0.16450976091248082,0.6666666666666666,0.11971830985915492,0.0019741171309497698,0.8,0.10328638497652583,0.03290195218249616,-100.0,-100.0,-100.0,1.1176470588235294,0.747016706443914,0.48475542882211015,1.2653061224489797,0.9212598425196851,0.1074797104628208,1.375,0.6930379746835443,0.03509541566132924,1.2698412698412698,0.8724489795918368,0.1381881991664839,-100.0,-100.0,-100.0
Langston Galloway,PHX,29,73,200,40,438,-100.0,-100.0,25.0,40.0,0.4,0.2,-100.0,-100.0,-100.0,-100.0,80.0,96.0,13.0,16.0,-100.0,-100.0,23.0,26.0,-100.0,-100.0,141.4,-100.0,-100.0,-100.0,1.6,0.9841849148418491,0.1768033946251768,0.5,0.040492957746478875,0.002828854314002829,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.2,0.8687350835322196,0.5657708628005658,1.2307692307692308,0.889763779527559,0.09193776520509193,-100.0,-100.0,-100.0,1.1304347826086956,0.7295918367346939,0.16265912305516264,-100.0,-100.0,-100.0
Larry Nance Jr.,CLE,28,79,245,35,1091,11.0,0.0,35.0,42.0,-100.0,-100.0,53.0,62.0,31.0,15.0,96.0,91.0,-100.0,-100.0,60.0,70.0,-100.0,-100.0,25.0,24.0,311.0,0.0,0.004366812227074236,0.03536977491961415,1.2,0.6776155717761557,0.11254019292604502,-100.0,-100.0,-100.0,1.169811320754717,0.6056338028169014,0.17041800643086816,0.4838709677419355,0.03424657534246575,0.09967845659163987,0.9479166666666666,0.36634844868735084,0.3086816720257235,-100.0,-100.0,-100.0,1.1666666666666667,0.2974683544303797,0.19292604501607716,-100.0,-100.0,-100.0,0.96,0.26217228464419473,0.08038585209003216
Lauri Markkanen,CHI,24,84,240,51,1317,-100.0,-100.0,70.0,80.0,0.3,0.3,69.0,70.0,30.0,38.0,228.0,265.0,27.0,21.0,49.0,75.0,69.0,80.0,17.0,19.0,559.3,-100.0,-100.0,-100.0,1.1428571428571428,0.5425790754257908,0.1251564455569462,1.0,0.8045774647887324,0.0005363847666726265,1.0144927536231885,0.3286384976525822,0.1233684963347041,1.2666666666666666,0.952054794520548,0.05363847666726265,1.162280701754386,0.8162291169451074,0.40765242267119617,0.7777777777777778,0.2421259842519685,0.04827462900053639,1.530612244897959,0.9082278481012658,0.08760951188986234,1.1594202898550725,0.7806122448979592,0.1233684963347041,1.1176470588235294,0.5280898876404494,0.030395136778115502
LeBron James,LAL,36,81,250,45,1504,197.0,166.0,213.0,253.0,5.5,5.1,24.0,24.0,153.0,161.0,81.0,96.0,29.0,29.0,60.0,93.0,22.0,21.0,15.0,20.0,799.5,0.8426395939086294,0.4585152838427948,0.24640400250156347,1.187793427230047,0.6472019464720195,0.26641651031894936,0.9272727272727272,0.6267605633802817,0.0068792995622263915,1.0,0.2934272300469484,0.0300187617260788,1.0522875816993464,0.7465753424657534,0.19136960600375236,1.1851851851851851,0.847255369928401,0.10131332082551595,1.0,0.6082677165354331,0.03627267041901188,1.55,0.9177215189873418,0.075046904315197,0.9545454545454546,0.48214285714285715,0.027517198248905566,1.3333333333333333,0.8689138576779026,0.01876172607879925
Lonnie Walker IV,SAS,22,76,204,60,1522,14.0,11.0,136.0,148.0,2.5,1.7,-100.0,-100.0,-100.0,-100.0,271.0,290.0,55.0,54.0,20.0,21.0,23.0,17.0,-100.0,-100.0,521.5,0.7857142857142857,0.34497816593886466,0.026845637583892617,1.088235294117647,0.40875912408759124,0.2607861936720997,0.6799999999999999,0.15492957746478872,0.004793863854266539,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.070110701107011,0.6348448687350835,0.5196548418024928,0.9818181818181818,0.5748031496062992,0.10546500479386385,1.05,0.1439873417721519,0.038350910834132314,0.7391304347826086,0.16326530612244897,0.04410354745925216,-100.0,-100.0,-100.0
Lonzo Ball,NOP,23,78,190,55,1747,20.0,7.0,159.0,157.0,3.6,3.4,12.0,11.0,-100.0,-100.0,306.0,339.0,56.0,32.0,12.0,12.0,16.0,16.0,15.0,18.0,599.6,0.35,0.039301310043668124,0.0333555703802535,0.9874213836477987,0.24817518248175183,0.26517678452301535,0.9444444444444444,0.6690140845070423,0.00600400266844563,0.9166666666666666,0.19248826291079812,0.0200133422281521,-100.0,-100.0,-100.0,1.107843137254902,0.7303102625298329,0.5103402268178786,0.5714285714285714,0.08661417322834646,0.0933955970647098,1.0,0.11550632911392406,0.0200133422281521,1.0,0.5408163265306123,0.0266844563042028,1.2,0.6722846441947565,0.025016677785190126
Lou Williams,ATL,34,73,175,66,1423,73.0,64.0,80.0,84.0,13.3,11.1,-100.0,-100.0,-100.0,-100.0,105.0,122.0,46.0,31.0,-100.0,-100.0,15.0,14.0,-100.0,-100.0,332.3,0.8767123287671232,0.537117903930131,0.219681011134517,1.05,0.3381995133819951,0.2407463135720734,0.8345864661654134,0.4471830985915493,0.04002407463135721,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.161904761904762,0.8138424821002387,0.3159795365633464,0.6739130434782609,0.18110236220472442,0.13842913030394222,-100.0,-100.0,-100.0,0.9333333333333333,0.43112244897959184,0.04513993379476377,-100.0,-100.0,-100.0
Louis King,SAC,22,79,205,6,85,-100.0,-100.0,-100.0,-100.0,2.5,2.0,-100.0,-100.0,-100.0,-100.0,11.0,9.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,13.5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8,0.3873239436619718,0.18518518518518517,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8181818181818182,0.18138424821002386,0.8148148148148148,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Luguentz Dort,OKC,22,75,215,52,1543,39.0,16.0,146.0,156.0,3.3,2.7,-100.0,-100.0,-100.0,-100.0,301.0,291.0,44.0,35.0,18.0,22.0,21.0,31.0,16.0,18.0,588.3,0.41025641025641024,0.05240174672489083,0.06629270780214178,1.0684931506849316,0.35766423357664234,0.2481727010028897,0.8181818181818182,0.4225352112676056,0.005609382967873534,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9667774086378738,0.4200477326968974,0.511643719190889,0.7954545454545454,0.2677165354330709,0.07479177290498046,1.2222222222222223,0.37816455696202533,0.03059663437021928,1.4761904761904763,0.9642857142857143,0.03569607343192249,1.125,0.5449438202247191,0.027197008329083804
