Player,Team,Age,Height,Weight,GP,MIN,isolation_poss,isolation_pts,transition_poss,transition_pts,ball-handler_poss,ball-handler_pts,roll-man_poss,roll-man_pts,playtype-post-up_poss,playtype-post-up_pts,spot-up_poss,spot-up_pts,hand-off_poss,hand-off_pts,cut_poss,cut_pts,off-screen_poss,off-screen_pts,putbacks_poss,putbacks_pts,poss,isolation_ppp,isolation_percentile,isolation_freq,transition_ppp,transition_percentile,transition_freq,ball-handler_ppp,ball-handler_percentile,ball-handler_freq,roll-man_ppp,roll-man_percentile,roll-man_freq,playtype-post-up_ppp,playtype-post-up_percentile,playtype-post-up_freq,spot-up_ppp,spot-up_percentile,spot-up_freq,hand-off_ppp,hand-off_percentile,hand-off_freq,cut_ppp,cut_percentile,cut_freq,off-screen_ppp,off-screen_percentile,off-screen_freq,putbacks_ppp,putbacks_percentile,putbacks_freq
Devin Harris,DAL,36,75,185,68,1071,-100.0,-100.0,78.0,71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,158.0,163.0,19.0,9.0,21.0,26.0,47.0,50.0,-100.0,-100.0,323.0,-100.0,-100.0,-100.0,0.9102564102564102,0.14705882352941177,0.24148606811145512,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0316455696202531,0.625615763546798,0.4891640866873065,0.47368421052631576,0.04365079365079365,0.058823529411764705,1.2380952380952381,0.3943452380952381,0.06501547987616099,1.0638297872340425,0.7523809523809524,0.14551083591331268,-100.0,-100.0,-100.0
Devin Robinson,WAS,24,80,200,7,95,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,10.0,18.0,-100.0,-100.0,-100.0,-100.0,10.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.8,0.9970238095238095,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Devonte' Graham,CHA,24,74,185,46,676,32.0,17.0,48.0,35.0,4.4,3.2,-100.0,-100.0,-100.0,-100.0,58.0,56.0,10.0,3.0,-100.0,-100.0,14.0,14.0,-100.0,-100.0,166.4,0.53125,0.06716417910447761,0.1923076923076923,0.7291666666666666,0.029411764705882353,0.28846153846153844,0.7272727272727273,0.22857142857142856,0.026442307692307692,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9655172413793104,0.43226600985221675,0.3485576923076923,0.3,0.015873015873015872,0.06009615384615384,-100.0,-100.0,-100.0,1.0,0.6261904761904762,0.08413461538461538,-100.0,-100.0,-100.0
Dewayne Dedmon,ATL,29,84,245,64,1609,-100.0,-100.0,78.0,91.0,-100.0,-100.0,139.0,178.0,19.0,11.0,165.0,169.0,-100.0,-100.0,100.0,129.0,-100.0,-100.0,72.0,52.0,573.0,-100.0,-100.0,-100.0,1.1666666666666667,0.6311274509803921,0.13612565445026178,-100.0,-100.0,-100.0,1.2805755395683454,0.824468085106383,0.2425828970331588,0.5789473684210527,0.062146892655367235,0.03315881326352531,1.0242424242424242,0.6083743842364532,0.2879581151832461,-100.0,-100.0,-100.0,1.29,0.5119047619047619,0.17452006980802792,-100.0,-100.0,-100.0,0.7222222222222222,0.07903780068728522,0.1256544502617801
Deyonta Davis,ATL,22,83,237,9,118,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Dillon Brooks,MEM,23,78,220,18,330,-100.0,-100.0,21.0,20.0,4.6,3.7,-100.0,-100.0,-100.0,-100.0,46.0,50.0,11.0,7.0,13.0,14.0,15.0,16.0,-100.0,-100.0,110.6,-100.0,-100.0,-100.0,0.9523809523809523,0.18504901960784315,0.189873417721519,0.8043478260869567,0.38571428571428573,0.04159132007233273,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0869565217391304,0.7758620689655172,0.4159132007233273,0.6363636363636364,0.12301587301587301,0.09945750452079566,1.0769230769230769,0.15773809523809523,0.11754068716094034,1.0666666666666667,0.7595238095238095,0.13562386980108498,-100.0,-100.0,-100.0
Dion Waiters,MIA,27,76,215,44,1138,88.0,68.0,62.0,74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,162.0,199.0,65.0,46.0,-100.0,-100.0,34.0,37.0,-100.0,-100.0,411.0,0.7727272727272727,0.3451492537313433,0.2141119221411192,1.1935483870967742,0.6911764705882353,0.15085158150851583,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.228395061728395,0.9556650246305419,0.39416058394160586,0.7076923076923077,0.17857142857142858,0.15815085158150852,-100.0,-100.0,-100.0,1.088235294117647,0.8476190476190476,0.0827250608272506,-100.0,-100.0,-100.0
Dirk Nowitzki,DAL,41,84,245,51,795,11.0,8.0,46.0,28.0,-100.0,-100.0,68.0,59.0,83.0,70.0,155.0,161.0,-100.0,-100.0,-100.0,-100.0,23.0,18.0,-100.0,-100.0,386.0,0.7272727272727273,0.27798507462686567,0.02849740932642487,0.6086956521739131,0.012254901960784314,0.11917098445595854,-100.0,-100.0,-100.0,0.8676470588235294,0.18617021276595744,0.17616580310880828,0.8433734939759037,0.3050847457627119,0.21502590673575128,1.038709677419355,0.6403940886699507,0.4015544041450777,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.782608695652174,0.19523809523809524,0.05958549222797927,-100.0,-100.0,-100.0
Domantas Sabonis,IND,23,83,240,74,1838,-100.0,-100.0,50.0,61.0,0.2,0.2,301.0,324.0,155.0,156.0,66.0,68.0,-100.0,-100.0,182.0,213.0,-100.0,-100.0,125.0,166.0,879.2,-100.0,-100.0,-100.0,1.22,0.7254901960784313,0.05686988171064604,1.0,0.8,0.00022747952684258417,1.0764119601328903,0.4946808510638298,0.34235668789808915,1.0064516129032257,0.6949152542372882,0.17629663330300271,1.0303030303030303,0.6206896551724138,0.07506824385805277,-100.0,-100.0,-100.0,1.1703296703296704,0.28273809523809523,0.20700636942675157,-100.0,-100.0,-100.0,1.328,0.9347079037800687,0.1421747042766151
Donatas Motiejunas,SAS,28,84,220,3,13,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Donovan Mitchell,UTA,22,75,215,77,2598,156.0,133.0,253.0,224.0,11.2,10.8,-100.0,-100.0,-100.0,-100.0,231.0,283.0,160.0,147.0,33.0,44.0,94.0,61.0,34.0,34.0,972.2,0.8525641025641025,0.5186567164179104,0.16046081053281216,0.8853754940711462,0.11519607843137254,0.26023451964616334,0.9642857142857144,0.6952380952380952,0.011520263320304463,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.225108225108225,0.9507389162561576,0.23760543098127956,0.91875,0.503968253968254,0.16457519029006376,1.3333333333333333,0.6160714285714286,0.033943632997325654,0.648936170212766,0.1,0.09668792429541247,1.0,0.3951890034364261,0.03497222793663855
Donte DiVincenzo,MIL,22,76,203,27,411,-100.0,-100.0,37.0,38.0,2.1,1.8,-100.0,-100.0,-100.0,-100.0,46.0,38.0,10.0,0.0,13.0,18.0,15.0,12.0,-100.0,-100.0,123.1,-100.0,-100.0,-100.0,1.027027027027027,0.30392156862745096,0.3005686433793664,0.8571428571428571,0.43333333333333335,0.017059301380991064,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8260869565217391,0.1896551724137931,0.3736799350121852,0.0,0.003968253968253968,0.08123476848090984,1.3846153846153846,0.7291666666666666,0.10560519902518278,0.8,0.22380952380952382,0.12185215272136475,-100.0,-100.0,-100.0
Donte Grantham,OKC,24,80,215,3,2,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Dorian Finney-Smith,DAL,26,80,220,81,1985,19.0,4.0,103.0,129.0,0.4,0.4,10.0,12.0,-100.0,-100.0,231.0,211.0,19.0,17.0,65.0,81.0,37.0,35.0,81.0,81.0,565.4,0.21052631578947367,0.0037313432835820895,0.03360452776795189,1.2524271844660195,0.7916666666666666,0.18217191368942343,1.0,0.8,0.0007074637424831978,1.2,0.7340425531914894,0.017686593562079946,-100.0,-100.0,-100.0,0.9134199134199135,0.32019704433497537,0.4085603112840467,0.8947368421052632,0.45634920634920634,0.03360452776795189,1.2461538461538462,0.40922619047619047,0.11496285815351964,0.9459459459459459,0.49047619047619045,0.0654403961796958,1.0,0.3951890034364261,0.14326140785284755
Doug McDermott,IND,27,80,225,77,1340,-100.0,-100.0,58.0,68.0,0.3,0.3,-100.0,-100.0,-100.0,-100.0,149.0,178.0,67.0,63.0,75.0,109.0,105.0,101.0,10.0,18.0,464.3,-100.0,-100.0,-100.0,1.1724137931034482,0.6446078431372549,0.1249192332543614,1.0,0.8,0.0006461339651087658,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1946308724832215,0.9236453201970444,0.32091320267068707,0.9402985074626866,0.5515873015873016,0.14430325220762438,1.4533333333333334,0.8392857142857143,0.16153349127719147,0.9619047619047619,0.5142857142857142,0.22614688778806805,1.8,1.0,0.021537798836958864
Dragan Bender,PHX,21,85,225,46,826,-100.0,-100.0,27.0,31.0,-100.0,-100.0,50.0,45.0,13.0,9.0,86.0,57.0,-100.0,-100.0,30.0,40.0,-100.0,-100.0,20.0,35.0,226.0,-100.0,-100.0,-100.0,1.1481481481481481,0.5759803921568627,0.11946902654867257,-100.0,-100.0,-100.0,0.9,0.2127659574468085,0.22123893805309736,0.6923076923076923,0.1384180790960452,0.05752212389380531,0.6627906976744186,0.054187192118226604,0.3805309734513274,-100.0,-100.0,-100.0,1.3333333333333333,0.6160714285714286,0.13274336283185842,-100.0,-100.0,-100.0,1.75,0.9965635738831615,0.08849557522123894
Draymond Green,GSW,29,79,230,66,2065,16.0,10.0,126.0,118.0,0.8,0.7,46.0,36.0,35.0,25.0,173.0,141.0,-100.0,-100.0,88.0,86.0,-100.0,-100.0,20.0,20.0,504.8,0.625,0.16044776119402984,0.03169572107765452,0.9365079365079365,0.1642156862745098,0.2496038034865293,0.8749999999999999,0.5142857142857142,0.001584786053882726,0.782608695652174,0.11702127659574468,0.09112519809825673,0.7142857142857143,0.1694915254237288,0.06933438985736926,0.815028901734104,0.1748768472906404,0.34270998415213944,-100.0,-100.0,-100.0,0.9772727272727273,0.06845238095238096,0.17432646592709983,-100.0,-100.0,-100.0,1.0,0.3951890034364261,0.039619651347068144
Drew Eubanks,SAS,22,82,245,23,113,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Duncan Robinson,MIA,25,80,210,15,161,-100.0,-100.0,10.0,15.0,0.8,0.6,-100.0,-100.0,-100.0,-100.0,17.0,20.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,27.8,-100.0,-100.0,-100.0,1.5,0.9681372549019608,0.3597122302158273,0.7499999999999999,0.2785714285714286,0.02877697841726619,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1764705882352942,0.9039408866995073,0.6115107913669064,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Dusty Hannahs,MEM,25,76,195,2,26,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Dwayne Bacon,CHA,23,79,221,43,759,32.0,43.0,65.0,89.0,3.5,3.3,-100.0,-100.0,-100.0,-100.0,87.0,84.0,26.0,23.0,-100.0,-100.0,15.0,20.0,-100.0,-100.0,228.5,1.34375,0.9888059701492538,0.1400437636761488,1.3692307692307693,0.9117647058823529,0.2844638949671772,0.9428571428571428,0.638095238095238,0.015317286652078774,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9655172413793104,0.43226600985221675,0.38074398249452956,0.8846153846153846,0.4365079365079365,0.1137855579868709,-100.0,-100.0,-100.0,1.3333333333333333,0.9952380952380953,0.06564551422319474,-100.0,-100.0,-100.0
Dwight Howard,WAS,33,83,265,9,230,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,17.0,18.0,20.0,19.0,-100.0,-100.0,-100.0,-100.0,21.0,33.0,-100.0,-100.0,19.0,18.0,77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0588235294117647,0.4734042553191489,0.22077922077922077,0.95,0.5932203389830508,0.2597402597402597,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.5714285714285714,0.9583333333333334,0.2727272727272727,-100.0,-100.0,-100.0,0.9473684210526315,0.3075601374570447,0.24675324675324675
Dwight Powell,DAL,27,83,240,77,1663,10.0,12.0,44.0,51.0,-100.0,-100.0,166.0,221.0,14.0,11.0,135.0,136.0,-100.0,-100.0,172.0,265.0,11.0,11.0,47.0,58.0,599.0,1.2,0.9645522388059702,0.01669449081803005,1.1590909090909092,0.6139705882352942,0.07345575959933222,-100.0,-100.0,-100.0,1.3313253012048192,0.9042553191489362,0.27712854757929883,0.7857142857142857,0.22598870056497175,0.02337228714524207,1.0074074074074073,0.5665024630541872,0.22537562604340566,-100.0,-100.0,-100.0,1.5406976744186047,0.9285714285714286,0.2871452420701169,1.0,0.6261904761904762,0.018363939899833055,1.2340425531914894,0.8178694158075601,0.07846410684474124
Dwyane Wade,MIA,37,76,220,72,1885,107.0,86.0,157.0,150.0,-100.0,-100.0,-100.0,-100.0,90.0,80.0,128.0,135.0,81.0,69.0,72.0,83.0,50.0,44.0,41.0,34.0,726.0,0.8037383177570093,0.39552238805970147,0.14738292011019283,0.9554140127388535,0.19362745098039216,0.2162534435261708,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8888888888888888,0.4152542372881356,0.12396694214876033,1.0546875,0.6945812807881774,0.1763085399449036,0.8518518518518519,0.36507936507936506,0.1115702479338843,1.1527777777777777,0.24404761904761904,0.09917355371900827,0.88,0.3523809523809524,0.06887052341597796,0.8292682926829268,0.16838487972508592,0.05647382920110193
Dzanan Musa,BKN,20,81,208,9,39,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
E'Twaun Moore,NOP,30,76,191,53,1463,21.0,13.0,138.0,152.0,1.5,1.3,10.0,10.0,-100.0,-100.0,130.0,136.0,56.0,61.0,38.0,54.0,98.0,97.0,19.0,27.0,511.5,0.6190476190476191,0.15298507462686567,0.04105571847507331,1.1014492753623188,0.4632352941176471,0.2697947214076246,0.8666666666666667,0.4857142857142857,0.002932551319648094,1.0,0.3271276595744681,0.019550342130987292,-100.0,-100.0,-100.0,1.0461538461538462,0.6600985221674877,0.2541544477028348,1.0892857142857142,0.8531746031746031,0.10948191593352884,1.4210526315789473,0.7842261904761905,0.07429130009775171,0.9897959183673469,0.5857142857142857,0.19159335288367546,1.4210526315789473,0.9656357388316151,0.03714565004887586
Ed Davis,BKN,30,82,225,81,1446,-100.0,-100.0,18.0,28.0,-100.0,-100.0,99.0,100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,124.0,156.0,-100.0,-100.0,138.0,168.0,379.0,-100.0,-100.0,-100.0,1.5555555555555556,0.9779411764705882,0.047493403693931395,-100.0,-100.0,-100.0,1.0101010101010102,0.35638297872340424,0.2612137203166227,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.2580645161290323,0.44642857142857145,0.32717678100263853,-100.0,-100.0,-100.0,1.2173913043478262,0.781786941580756,0.3641160949868074
Edmond Sumner,IND,23,78,176,23,210,-100.0,-100.0,-100.0,-100.0,0.7,0.6,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8571428571428572,0.45,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ekpe Udoh,UTA,32,82,245,51,320,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Elfrid Payton,NOP,25,76,185,42,1250,27.0,17.0,116.0,94.0,5.5,4.5,-100.0,-100.0,-100.0,-100.0,107.0,110.0,32.0,24.0,35.0,36.0,-100.0,-100.0,24.0,24.0,346.5,0.6296296296296297,0.16977611940298507,0.07792207792207792,0.8103448275862069,0.056372549019607844,0.3347763347763348,0.8181818181818182,0.3976190476190476,0.015873015873015872,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.02803738317757,0.6157635467980296,0.3088023088023088,0.75,0.22817460317460317,0.09235209235209235,1.0285714285714285,0.10714285714285714,0.10101010101010101,-100.0,-100.0,-100.0,1.0,0.3951890034364261,0.06926406926406926
Elie Okobo,PHX,21,75,190,53,958,26.0,14.0,52.0,61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,80.0,63.0,22.0,22.0,12.0,18.0,-100.0,-100.0,-100.0,-100.0,192.0,0.5384615384615384,0.07276119402985075,0.13541666666666666,1.1730769230769231,0.6470588235294118,0.2708333333333333,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7875,0.14285714285714285,0.4166666666666667,1.0,0.6944444444444444,0.11458333333333333,1.5,0.9002976190476191,0.0625,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Emanuel Terry,MIA,22,81,220,3,23,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Emmanuel Mudiay,NYK,23,77,200,59,1607,76.0,62.0,173.0,155.0,-100.0,-100.0,-100.0,-100.0,27.0,27.0,159.0,159.0,85.0,78.0,23.0,26.0,20.0,16.0,22.0,23.0,585.0,0.8157894736842105,0.44216417910447764,0.12991452991452992,0.8959537572254336,0.12254901960784313,0.29572649572649573,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.672316384180791,0.046153846153846156,1.0,0.5258620689655172,0.2717948717948718,0.9176470588235294,0.5,0.1452991452991453,1.1304347826086956,0.21428571428571427,0.039316239316239315,0.8,0.22380952380952382,0.03418803418803419,1.0454545454545454,0.4587628865979381,0.037606837606837605
Enes Kanter,POR,27,83,250,67,1639,13.0,8.0,39.0,63.0,-100.0,-100.0,148.0,165.0,265.0,250.0,44.0,28.0,-100.0,-100.0,103.0,133.0,-100.0,-100.0,212.0,233.0,824.0,0.6153846153846154,0.14925373134328357,0.015776699029126214,1.6153846153846154,0.9877450980392157,0.04733009708737864,-100.0,-100.0,-100.0,1.114864864864865,0.5797872340425532,0.1796116504854369,0.9433962264150944,0.5706214689265536,0.32160194174757284,0.6363636363636364,0.04556650246305419,0.05339805825242718,-100.0,-100.0,-100.0,1.2912621359223302,0.5148809523809523,0.125,-100.0,-100.0,-100.0,1.099056603773585,0.5601374570446735,0.25728155339805825
Eric Bledsoe,MIL,29,73,205,78,2272,95.0,90.0,361.0,374.0,3.3,2.7,-100.0,-100.0,12.0,17.0,234.0,225.0,45.0,51.0,33.0,48.0,39.0,39.0,35.0,38.0,857.3,0.9473684210526315,0.7033582089552238,0.11081301761343754,1.03601108033241,0.3235294117647059,0.42108946693106264,0.8181818181818182,0.3976190476190476,0.003849294296045725,-100.0,-100.0,-100.0,1.4166666666666667,0.9887005649717514,0.013997433803802637,0.9615384615384616,0.4224137931034483,0.27294995917415144,1.1333333333333333,0.9107142857142857,0.05249037676425989,1.4545454545454546,0.8467261904761905,0.03849294296045725,1.0,0.6261904761904762,0.04549165986235857,1.0857142857142856,0.5395189003436426,0.040825848594424355
Eric Gordon,HOU,30,76,215,68,2158,80.0,80.0,224.0,223.0,5.1,5.6,18.0,19.0,-100.0,-100.0,353.0,402.0,78.0,67.0,30.0,43.0,77.0,68.0,-100.0,-100.0,865.1,1.0,0.8078358208955224,0.09247485839787307,0.9955357142857143,0.24509803921568626,0.2589296035140446,1.0980392156862746,0.9380952380952381,0.005895272222864408,1.0555555555555556,0.4601063829787234,0.02080684313952144,-100.0,-100.0,-100.0,1.1388101983002832,0.8571428571428571,0.40804531268061495,0.8589743589743589,0.373015873015873,0.09016298693792625,1.4333333333333333,0.8020833333333334,0.034678071899202405,0.8831168831168831,0.35714285714285715,0.08900705120795284,-100.0,-100.0,-100.0
Eric Moreland,TOR,27,82,238,5,43,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ersan Ilyasova,MIL,32,82,235,67,1231,-100.0,-100.0,63.0,87.0,-100.0,-100.0,56.0,58.0,17.0,11.0,130.0,112.0,11.0,13.0,64.0,71.0,14.0,11.0,64.0,63.0,419.0,-100.0,-100.0,-100.0,1.380952380952381,0.9191176470588235,0.15035799522673032,-100.0,-100.0,-100.0,1.0357142857142858,0.4095744680851064,0.13365155131264916,0.6470588235294118,0.12146892655367232,0.0405727923627685,0.8615384615384616,0.22413793103448276,0.31026252983293556,1.1818181818181819,0.9285714285714286,0.026252983293556086,1.109375,0.1875,0.15274463007159905,0.7857142857142857,0.20238095238095238,0.03341288782816229,0.984375,0.3539518900343643,0.15274463007159905
Evan Fournier,ORL,26,79,205,81,2553,54.0,44.0,141.0,155.0,7.8999999999999995,7.199999999999999,-100.0,-100.0,-100.0,-100.0,243.0,270.0,156.0,148.0,43.0,59.0,181.0,177.0,25.0,23.0,850.9,0.8148148148148148,0.43656716417910446,0.06346221647667176,1.099290780141844,0.4583333333333333,0.16570689857797627,0.9113924050632911,0.5761904761904761,0.009284287225290868,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1111111111111112,0.8004926108374384,0.2855799741450229,0.9487179487179487,0.5773809523809523,0.18333529204371843,1.372093023255814,0.6934523809523809,0.05053472793512751,0.9779005524861878,0.5619047619047619,0.21271594781995534,0.92,0.2611683848797251,0.029380655776236927
Evan Turner,POR,30,79,220,73,1606,49.0,50.0,71.0,58.0,-100.0,-100.0,-100.0,-100.0,119.0,124.0,93.0,64.0,30.0,24.0,41.0,52.0,-100.0,-100.0,18.0,19.0,421.0,1.0204081632653061,0.832089552238806,0.1163895486935867,0.8169014084507042,0.058823529411764705,0.16864608076009502,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0420168067226891,0.7853107344632768,0.2826603325415677,0.6881720430107527,0.0665024630541872,0.2209026128266033,0.8,0.2916666666666667,0.07125890736342043,1.2682926829268293,0.46726190476190477,0.09738717339667459,-100.0,-100.0,-100.0,1.0555555555555556,0.4742268041237113,0.04275534441805225
Frank Jackson,NOP,21,75,205,61,1169,19.0,11.0,118.0,129.0,1.3,0.9,-100.0,-100.0,-100.0,-100.0,150.0,128.0,42.0,40.0,38.0,42.0,43.0,44.0,12.0,14.0,423.3,0.5789473684210527,0.10820895522388059,0.04488542404913773,1.0932203389830508,0.4411764705882353,0.2787621072525396,0.6923076923076923,0.1761904761904762,0.003071107961256792,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8533333333333334,0.21921182266009853,0.3543586109142452,0.9523809523809523,0.5892857142857143,0.09922041105598865,1.105263157894737,0.18452380952380953,0.08977084809827546,1.0232558139534884,0.6761904761904762,0.10158280179541695,1.1666666666666667,0.6924398625429553,0.028348688873139617
Frank Kaminsky,CHA,26,84,242,47,755,-100.0,-100.0,30.0,34.0,-100.0,-100.0,99.0,106.0,25.0,34.0,133.0,133.0,-100.0,-100.0,33.0,48.0,-100.0,-100.0,20.0,22.0,340.0,-100.0,-100.0,-100.0,1.1333333333333333,0.5392156862745098,0.08823529411764706,-100.0,-100.0,-100.0,1.0707070707070707,0.48404255319148937,0.2911764705882353,1.36,0.9774011299435028,0.07352941176470588,1.0,0.5258620689655172,0.3911764705882353,-100.0,-100.0,-100.0,1.4545454545454546,0.8467261904761905,0.09705882352941177,-100.0,-100.0,-100.0,1.1,0.5670103092783505,0.058823529411764705
