Player,Team,Age,Height,Weight,GP,MIN,isolation_poss,isolation_pts,ball-handler_poss,ball-handler_pts,roll-man_poss,roll-man_pts,playtype-post-up_poss,playtype-post-up_pts,spot-up_poss,spot-up_pts,hand-off_poss,hand-off_pts,off-screen_poss,off-screen_pts,poss,isolation_ppp,isolation_percentile,isolation_freq,ball-handler_ppp,ball-handler_percentile,ball-handler_freq,roll-man_ppp,roll-man_percentile,roll-man_freq,playtype-post-up_ppp,playtype-post-up_percentile,playtype-post-up_freq,spot-up_ppp,spot-up_percentile,spot-up_freq,hand-off_ppp,hand-off_percentile,hand-off_freq,off-screen_ppp,off-screen_percentile,off-screen_freq
Deandre Ayton,PHX,20,85,250,71,2183,106.0,104.0,-100.0,-100.0,62.0,59.0,133.0,125.0,139.0,130.0,-100.0,-100.0,17.0,24.0,457.0,0.9811320754716981,0.2928759894459103,0.23194748358862144,-100.0,-100.0,-100.0,0.9516129032258065,0.5775193798449613,0.13566739606126915,0.9398496240601504,0.4958217270194986,0.2910284463894967,0.935251798561151,0.7345971563981043,0.3041575492341357,-100.0,-100.0,-100.0,1.411764705882353,0.034055727554179564,0.037199124726477024
Delon Wright,MEM,27,77,183,75,1698,32.0,29.0,8.8,7.4,-100.0,-100.0,16.0,24.0,156.0,159.0,45.0,28.0,37.0,30.0,294.8,0.90625,0.4445910290237467,0.10854816824966078,0.8409090909090908,0.580952380952381,0.02985074626865672,-100.0,-100.0,-100.0,1.5,0.005571030640668524,0.05427408412483039,1.0192307692307692,0.5023696682464455,0.5291723202170964,0.6222222222222222,0.9228295819935691,0.15264586160108548,0.8108108108108109,0.7476780185758514,0.12550881953867027
Demetrius Jackson,PHI,24,73,201,6,39,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Deng Adel,CLE,22,79,200,19,194,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,18.0,21.0,-100.0,-100.0,-100.0,-100.0,18.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1666666666666667,0.13033175355450238,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Dennis Schroder,OKC,25,73,172,79,2314,54.0,49.0,6.9,6.0,19.0,22.0,77.0,75.0,219.0,193.0,58.0,58.0,51.0,41.0,484.9,0.9074074074074074,0.43799472295514513,0.11136316766343576,0.8695652173913043,0.5095238095238095,0.014229738090327904,1.1578947368421053,0.25,0.03918333677046814,0.974025974025974,0.4206128133704735,0.15879562796452878,0.8812785388127854,0.8388625592417062,0.4516395133017117,1.0,0.35691318327974275,0.11961229119406064,0.803921568627451,0.7616099071207431,0.10517632501546711
Dennis Smith Jr.,NYK,21,75,195,53,1508,41.0,36.0,3.7,3.3,10.0,12.0,50.0,41.0,178.0,170.0,46.0,36.0,38.0,38.0,366.7,0.8780487804878049,0.5079155672823219,0.11180801745295882,0.8918918918918918,0.4666666666666667,0.010089991818925554,1.2,0.20155038759689922,0.02727024815925825,0.82,0.7465181058495822,0.13635124079629124,0.9550561797752809,0.6848341232227488,0.48541041723479683,0.782608695652174,0.7556270096463023,0.12544314153258795,1.0,0.37770897832817335,0.10362694300518135
Deonte Burton,OKC,25,77,245,32,240,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Derrick Favors,UTA,27,82,265,76,1766,90.0,74.0,-100.0,-100.0,84.0,83.0,64.0,60.0,142.0,114.0,17.0,15.0,29.0,21.0,426.0,0.8222222222222222,0.6358839050131926,0.2112676056338028,-100.0,-100.0,-100.0,0.9880952380952381,0.5193798449612403,0.19718309859154928,0.9375,0.5111420612813371,0.15023474178403756,0.8028169014084507,0.9218009478672986,0.3333333333333333,0.8823529411764706,0.5546623794212219,0.03990610328638498,0.7241379310344828,0.8606811145510835,0.06807511737089202
Derrick Jones Jr.,MIA,22,79,200,60,1154,41.0,35.0,-100.0,-100.0,11.0,15.0,39.0,35.0,189.0,161.0,11.0,6.0,24.0,18.0,315.0,0.8536585365853658,0.5567282321899736,0.13015873015873017,-100.0,-100.0,-100.0,1.3636363636363635,0.08333333333333333,0.03492063492063492,0.8974358974358975,0.6114206128133705,0.12380952380952381,0.8518518518518519,0.8862559241706162,0.6,0.5454545454545454,0.9646302250803859,0.03492063492063492,0.75,0.8343653250773994,0.0761904761904762
Derrick Rose,MIN,30,75,200,51,1392,26.0,14.0,15.3,14.2,-100.0,-100.0,32.0,18.0,157.0,160.0,41.0,31.0,49.0,45.0,320.3,0.5384615384615384,0.9709762532981531,0.08117389946924758,0.9281045751633986,0.40476190476190477,0.047767717764595694,-100.0,-100.0,-100.0,0.5625,0.958217270194986,0.09990633780830471,1.019108280254777,0.504739336492891,0.490165469871995,0.7560975609756098,0.7877813504823151,0.1280049953168904,0.9183673469387755,0.5263157894736842,0.1529815797689666
Derrick White,SAS,24,76,190,67,1728,69.0,55.0,4.7,3.5,20.0,14.0,49.0,48.0,216.0,228.0,76.0,80.0,62.0,58.0,496.7,0.7971014492753623,0.7071240105540897,0.13891685121803907,0.7446808510638298,0.7428571428571429,0.009462452184417153,0.7,0.8856589147286822,0.040265753976243206,0.9795918367346939,0.41225626740947074,0.09865109724179585,1.0555555555555556,0.38388625592417064,0.43487014294342663,1.0526315789473684,0.26688102893890675,0.1530098651097242,0.9354838709677419,0.5077399380804953,0.12482383732635394
Devin Booker,PHX,22,78,210,64,2242,40.0,44.0,6.5,6.7,11.0,8.0,58.0,54.0,212.0,217.0,56.0,69.0,68.0,84.0,451.5,1.1,0.1424802110817942,0.08859357696567,1.0307692307692309,0.10952380952380952,0.014396456256921373,0.7272727272727273,0.8546511627906976,0.024363233665559248,0.9310344827586207,0.5403899721448467,0.12846068660022147,1.0235849056603774,0.4786729857819905,0.4695459579180509,1.2321428571428572,0.09003215434083602,0.12403100775193798,1.2352941176470589,0.09442724458204334,0.150609080841639
Devin Harris,DAL,36,75,185,68,1071,16.0,10.0,-100.0,-100.0,-100.0,-100.0,36.0,19.0,98.0,95.0,31.0,28.0,21.0,19.0,202.0,0.625,0.9234828496042217,0.07920792079207921,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.5277777777777778,0.9749303621169917,0.1782178217821782,0.9693877551020408,0.6374407582938388,0.48514851485148514,0.9032258064516129,0.5305466237942122,0.15346534653465346,0.9047619047619048,0.56656346749226,0.10396039603960396
Devin Robinson,WAS,24,80,200,7,95,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,15.0,11.0,-100.0,-100.0,-100.0,-100.0,15.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7333333333333333,0.9739336492890995,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Devonte' Graham,CHA,24,74,185,46,676,26.0,33.0,4.4,3.2,-100.0,-100.0,19.0,16.0,75.0,98.0,13.0,17.0,13.0,17.0,150.4,1.2692307692307692,0.04221635883905013,0.1728723404255319,0.7272727272727273,0.7761904761904762,0.02925531914893617,-100.0,-100.0,-100.0,0.8421052631578947,0.7103064066852368,0.12632978723404256,1.3066666666666666,0.035545023696682464,0.4986702127659574,1.3076923076923077,0.04501607717041801,0.08643617021276595,1.3076923076923077,0.06346749226006192,0.08643617021276595
Dewayne Dedmon,ATL,29,84,245,64,1609,57.0,35.0,-100.0,-100.0,42.0,48.0,61.0,57.0,173.0,186.0,10.0,8.0,-100.0,-100.0,343.0,0.6140350877192983,0.9313984168865436,0.1661807580174927,-100.0,-100.0,-100.0,1.1428571428571428,0.27906976744186046,0.12244897959183673,0.9344262295081968,0.520891364902507,0.17784256559766765,1.0751445086705202,0.33175355450236965,0.5043731778425656,0.8,0.7186495176848875,0.029154518950437316,-100.0,-100.0,-100.0
Deyonta Davis,ATL,22,83,237,9,118,10.0,6.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,17.0,20.0,-100.0,-100.0,-100.0,-100.0,27.0,0.6,0.9393139841688655,0.37037037037037035,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1764705882352942,0.11611374407582939,0.6296296296296297,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Dillon Brooks,MEM,23,78,220,18,330,10.0,6.0,4.6,3.7,-100.0,-100.0,-100.0,-100.0,42.0,43.0,-100.0,-100.0,12.0,11.0,68.6,0.6,0.9393139841688655,0.1457725947521866,0.8043478260869567,0.6190476190476191,0.06705539358600583,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0238095238095237,0.476303317535545,0.6122448979591837,-100.0,-100.0,-100.0,0.9166666666666666,0.5309597523219814,0.17492711370262393
Dion Waiters,MIA,27,76,215,44,1138,19.0,19.0,-100.0,-100.0,-100.0,-100.0,11.0,9.0,134.0,159.0,29.0,21.0,32.0,30.0,225.0,1.0,0.2519788918205805,0.08444444444444445,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8181818181818182,0.7506963788300836,0.04888888888888889,1.1865671641791045,0.10426540284360189,0.5955555555555555,0.7241379310344828,0.8279742765273312,0.1288888888888889,0.9375,0.5,0.14222222222222222
Dirk Nowitzki,DAL,41,84,245,51,795,21.0,27.0,-100.0,-100.0,23.0,25.0,23.0,21.0,74.0,80.0,-100.0,-100.0,-100.0,-100.0,141.0,1.2857142857142858,0.032981530343007916,0.14893617021276595,-100.0,-100.0,-100.0,1.0869565217391304,0.35271317829457366,0.16312056737588654,0.9130434782608695,0.575208913649025,0.16312056737588654,1.0810810810810811,0.3222748815165877,0.524822695035461,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Domantas Sabonis,IND,23,83,240,74,1838,57.0,36.0,0.2,0.2,60.0,52.0,77.0,71.0,134.0,142.0,-100.0,-100.0,-100.0,-100.0,328.2,0.631578947368421,0.9182058047493403,0.1736745886654479,1.0,0.20476190476190476,0.0006093845216331506,0.8666666666666667,0.7054263565891473,0.18281535648994515,0.922077922077922,0.5515320334261838,0.23461304082876297,1.0597014925373134,0.37203791469194314,0.4082876294942109,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Donatas Motiejunas,SAS,28,84,220,3,13,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Donovan Mitchell,UTA,22,75,215,77,2598,59.0,52.0,11.2,10.8,17.0,17.0,37.0,36.0,142.0,134.0,104.0,105.0,56.0,57.0,426.2,0.8813559322033898,0.49868073878627966,0.1384326607226654,0.9642857142857144,0.30952380952380953,0.02627874237447208,1.0,0.47674418604651164,0.03988737681839512,0.972972972972973,0.42618384401114207,0.08681370248709526,0.9436619718309859,0.7120853080568721,0.333176912247771,1.0096153846153846,0.3311897106109325,0.24401689347724073,1.0178571428571428,0.34365325077399383,0.1313937118723604
Donte DiVincenzo,MIL,22,76,203,27,411,20.0,17.0,2.1,1.8,-100.0,-100.0,-100.0,-100.0,36.0,22.0,20.0,23.0,17.0,14.0,95.1,0.85,0.5699208443271768,0.21030494216614093,0.8571428571428571,0.5714285714285714,0.022082018927444796,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.6111111111111112,0.9928909952606635,0.37854889589905366,1.15,0.15916398713826366,0.21030494216614093,0.8235294117647058,0.7337461300309598,0.17875920084121977
Donte Grantham,OKC,24,80,215,3,2,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Dorian Finney-Smith,DAL,26,80,220,81,1985,78.0,71.0,0.4,0.4,12.0,14.0,90.0,94.0,212.0,208.0,65.0,66.0,85.0,64.0,542.4,0.9102564102564102,0.43007915567282323,0.14380530973451328,1.0,0.20476190476190476,0.0007374631268436579,1.1666666666666667,0.23449612403100775,0.022123893805309734,1.0444444444444445,0.2757660167130919,0.16592920353982302,0.9811320754716981,0.6113744075829384,0.39085545722713866,1.0153846153846153,0.31511254019292606,0.1198377581120944,0.7529411764705882,0.8297213622291022,0.1567109144542773
Doug McDermott,IND,27,80,225,77,1340,42.0,39.0,0.3,0.3,-100.0,-100.0,-100.0,-100.0,146.0,134.0,50.0,41.0,60.0,63.0,298.3,0.9285714285714286,0.38786279683377306,0.14079785450888366,1.0,0.20476190476190476,0.0010056989607777405,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9178082191780822,0.7701421800947867,0.48944016091183373,0.82,0.6945337620578779,0.16761649346295676,1.05,0.2848297213622291,0.20113979215554809
Dragan Bender,PHX,21,85,225,46,826,48.0,43.0,-100.0,-100.0,24.0,34.0,63.0,54.0,87.0,94.0,10.0,13.0,10.0,7.0,242.0,0.8958333333333334,0.47493403693931396,0.19834710743801653,-100.0,-100.0,-100.0,1.4166666666666667,0.06976744186046512,0.09917355371900827,0.8571428571428571,0.6796657381615598,0.2603305785123967,1.0804597701149425,0.3246445497630332,0.359504132231405,1.3,0.04823151125401929,0.04132231404958678,0.7,0.8761609907120743,0.04132231404958678
Draymond Green,GSW,29,79,230,66,2065,94.0,76.0,0.8,0.7,35.0,32.0,61.0,44.0,274.0,286.0,31.0,23.0,36.0,24.0,531.8,0.8085106382978723,0.6675461741424802,0.17675817976682964,0.8749999999999999,0.49047619047619045,0.0015043249341857843,0.9142857142857143,0.6492248062015504,0.06581421587062806,0.7213114754098361,0.8746518105849582,0.11470477623166606,1.0437956204379562,0.4099526066350711,0.5152312899586311,0.7419354838709677,0.8038585209003215,0.05829259119969914,0.6666666666666666,0.9102167182662538,0.0676946220383603
Drew Eubanks,SAS,22,82,245,23,113,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Duncan Robinson,MIA,25,80,210,15,161,-100.0,-100.0,0.8,0.6,-100.0,-100.0,-100.0,-100.0,22.0,29.0,-100.0,-100.0,-100.0,-100.0,22.8,-100.0,-100.0,-100.0,0.7499999999999999,0.7261904761904762,0.03508771929824561,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.3181818181818181,0.030805687203791468,0.9649122807017544,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Dusty Hannahs,MEM,25,76,195,2,26,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Dwayne Bacon,CHA,23,79,221,43,759,30.0,34.0,3.5,3.3,-100.0,-100.0,23.0,16.0,72.0,86.0,18.0,23.0,20.0,18.0,166.5,1.1333333333333333,0.10949868073878628,0.18018018018018017,0.9428571428571428,0.36666666666666664,0.021021021021021023,-100.0,-100.0,-100.0,0.6956521739130435,0.8955431754874652,0.13813813813813813,1.1944444444444444,0.0947867298578199,0.43243243243243246,1.2777777777777777,0.06913183279742766,0.10810810810810811,0.9,0.5804953560371517,0.12012012012012012
Dwight Howard,WAS,33,83,265,9,230,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,13.0,15.0,-100.0,-100.0,-100.0,-100.0,13.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1538461538461537,0.14691943127962084,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Dwight Powell,DAL,27,83,240,77,1663,81.0,63.0,-100.0,-100.0,28.0,26.0,114.0,111.0,168.0,185.0,13.0,6.0,16.0,18.0,420.0,0.7777777777777778,0.7559366754617414,0.19285714285714287,-100.0,-100.0,-100.0,0.9285714285714286,0.6182170542635659,0.06666666666666667,0.9736842105263158,0.4233983286908078,0.2714285714285714,1.1011904761904763,0.26303317535545023,0.4,0.46153846153846156,0.9790996784565916,0.030952380952380953,1.125,0.19349845201238391,0.0380952380952381
Dwyane Wade,MIA,37,76,220,72,1885,30.0,22.0,-100.0,-100.0,13.0,12.0,17.0,21.0,222.0,224.0,51.0,43.0,47.0,32.0,380.0,0.7333333333333333,0.8364116094986808,0.07894736842105263,-100.0,-100.0,-100.0,0.9230769230769231,0.627906976744186,0.034210526315789476,1.2352941176470589,0.07520891364902507,0.04473684210526316,1.009009009009009,0.5379146919431279,0.5842105263157895,0.8431372549019608,0.6334405144694534,0.13421052631578947,0.6808510638297872,0.8978328173374613,0.12368421052631579
Dzanan Musa,BKN,20,81,208,9,39,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
E'Twaun Moore,NOP,30,76,191,53,1463,26.0,27.0,1.5,1.3,-100.0,-100.0,33.0,31.0,100.0,104.0,47.0,39.0,37.0,46.0,244.5,1.0384615384615385,0.20844327176781002,0.10633946830265849,0.8666666666666667,0.5190476190476191,0.006134969325153374,-100.0,-100.0,-100.0,0.9393939393939394,0.4986072423398329,0.13496932515337423,1.04,0.42417061611374407,0.40899795501022496,0.8297872340425532,0.6720257234726688,0.19222903885480572,1.2432432432432432,0.08668730650154799,0.15132924335378323
Ed Davis,BKN,30,82,225,81,1446,34.0,26.0,-100.0,-100.0,34.0,33.0,80.0,86.0,112.0,108.0,-100.0,-100.0,-100.0,-100.0,260.0,0.7647058823529411,0.7810026385224275,0.13076923076923078,-100.0,-100.0,-100.0,0.9705882352941176,0.5426356589147286,0.13076923076923078,1.075,0.22562674094707522,0.3076923076923077,0.9642857142857143,0.6563981042654028,0.4307692307692308,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Edmond Sumner,IND,23,78,176,23,210,-100.0,-100.0,0.7,0.6,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7,-100.0,-100.0,-100.0,0.8571428571428572,0.5547619047619048,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ekpe Udoh,UTA,32,82,245,51,320,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Elfrid Payton,NOP,25,76,185,42,1250,19.0,19.0,5.5,4.5,12.0,12.0,37.0,27.0,116.0,113.0,45.0,39.0,43.0,48.0,277.5,1.0,0.2519788918205805,0.06846846846846846,0.8181818181818182,0.6071428571428571,0.01981981981981982,1.0,0.47674418604651164,0.043243243243243246,0.7297297297297297,0.8662952646239555,0.13333333333333333,0.9741379310344828,0.6255924170616114,0.418018018018018,0.8666666666666667,0.5836012861736335,0.16216216216216217,1.1162790697674418,0.22291021671826625,0.15495495495495495
Elie Okobo,PHX,21,75,190,53,958,25.0,24.0,-100.0,-100.0,-100.0,-100.0,23.0,16.0,71.0,74.0,40.0,24.0,26.0,28.0,185.0,0.96,0.32849604221635886,0.13513513513513514,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.6956521739130435,0.8955431754874652,0.12432432432432433,1.0422535211267605,0.4146919431279621,0.3837837837837838,0.6,0.9405144694533762,0.21621621621621623,1.0769230769230769,0.26006191950464397,0.14054054054054055
Emanuel Terry,MIA,22,81,220,3,23,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Emmanuel Mudiay,NYK,23,77,200,59,1607,35.0,32.0,-100.0,-100.0,13.0,8.0,42.0,35.0,162.0,159.0,47.0,48.0,37.0,32.0,336.0,0.9142857142857143,0.41688654353562005,0.10416666666666667,-100.0,-100.0,-100.0,0.6153846153846154,0.9205426356589147,0.03869047619047619,0.8333333333333334,0.7228412256267409,0.125,0.9814814814814815,0.6090047393364929,0.48214285714285715,1.0212765957446808,0.3086816720257235,0.13988095238095238,0.8648648648648649,0.6501547987616099,0.11011904761904762
Enes Kanter,POR,27,83,250,67,1639,47.0,56.0,-100.0,-100.0,51.0,53.0,63.0,61.0,121.0,137.0,-100.0,-100.0,-100.0,-100.0,282.0,1.1914893617021276,0.0712401055408971,0.16666666666666666,-100.0,-100.0,-100.0,1.0392156862745099,0.4186046511627907,0.18085106382978725,0.9682539682539683,0.4401114206128134,0.22340425531914893,1.1322314049586777,0.1895734597156398,0.42907801418439717,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Eric Bledsoe,MIL,29,73,205,78,2272,32.0,31.0,3.3,2.7,19.0,15.0,17.0,16.0,197.0,195.0,75.0,55.0,49.0,50.0,392.3,0.96875,0.3113456464379947,0.08157022686719347,0.8181818181818182,0.6071428571428571,0.008411929645679326,0.7894736842105263,0.7965116279069767,0.04843232220239612,0.9411764705882353,0.49164345403899723,0.04333418302319653,0.9898477157360406,0.5876777251184834,0.5021667091511598,0.7333333333333333,0.8167202572347267,0.1911802192199847,1.0204081632653061,0.33900928792569657,0.12490440989039
Eric Gordon,HOU,30,76,215,68,2158,64.0,59.0,5.1,5.6,15.0,11.0,82.0,45.0,136.0,132.0,49.0,53.0,48.0,65.0,399.1,0.921875,0.40633245382585753,0.16036081182660986,1.0980392156862746,0.06666666666666667,0.012778752192432973,0.7333333333333333,0.8468992248062015,0.037584565271861686,0.5487804878048781,0.9637883008356546,0.2054622901528439,0.9705882352941176,0.6315165876777251,0.34076672513154593,1.0816326530612246,0.21864951768488747,0.12277624655474817,1.3541666666666667,0.043343653250773995,0.1202706088699574
Eric Moreland,TOR,27,82,238,5,43,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ersan Ilyasova,MIL,32,82,235,67,1231,49.0,34.0,-100.0,-100.0,58.0,79.0,54.0,39.0,111.0,116.0,13.0,8.0,18.0,17.0,303.0,0.6938775510204082,0.8601583113456465,0.1617161716171617,-100.0,-100.0,-100.0,1.3620689655172413,0.08914728682170543,0.19141914191419143,0.7222222222222222,0.871866295264624,0.1782178217821782,1.045045045045045,0.4052132701421801,0.36633663366336633,0.6153846153846154,0.9292604501607717,0.0429042904290429,0.9444444444444444,0.48297213622291024,0.0594059405940594
Evan Fournier,ORL,26,79,205,81,2553,87.0,88.0,7.8999999999999995,7.199999999999999,26.0,28.0,38.0,45.0,199.0,189.0,119.0,115.0,117.0,119.0,593.9,1.0114942528735633,0.23218997361477572,0.14648930796430376,0.9113924050632911,0.42857142857142855,0.013301902677218386,1.0769230769230769,0.375968992248062,0.04377841387438963,1.1842105263157894,0.10306406685236769,0.06398383566256946,0.949748743718593,0.6919431279620853,0.33507324465398214,0.9663865546218487,0.41479099678456594,0.2003704327327833,1.017094017094017,0.34674922600619196,0.19700286243475335
Evan Turner,POR,30,79,220,73,1606,46.0,32.0,-100.0,-100.0,17.0,5.0,42.0,45.0,121.0,128.0,78.0,75.0,45.0,39.0,349.0,0.6956521739130435,0.8548812664907651,0.1318051575931232,-100.0,-100.0,-100.0,0.29411764705882354,0.9922480620155039,0.04871060171919771,1.0714285714285714,0.2381615598885794,0.12034383954154727,1.0578512396694215,0.3791469194312796,0.3467048710601719,0.9615384615384616,0.4228295819935691,0.22349570200573066,0.8666666666666667,0.6455108359133127,0.12893982808022922
Frank Jackson,NOP,21,75,205,61,1169,25.0,19.0,1.3,0.9,18.0,21.0,40.0,34.0,84.0,99.0,48.0,56.0,51.0,50.0,267.3,0.76,0.7889182058047494,0.09352787130564907,0.6923076923076923,0.8285714285714286,0.004863449307893752,1.1666666666666667,0.23449612403100775,0.06734006734006734,0.85,0.6852367688022284,0.14964459408903852,1.1785714285714286,0.11374407582938388,0.31425364758698093,1.1666666666666667,0.1302250803858521,0.17957351290684623,0.9803921568627451,0.4055727554179567,0.19079685746352412
Frank Kaminsky,CHA,26,84,242,47,755,30.0,29.0,-100.0,-100.0,20.0,20.0,40.0,35.0,81.0,81.0,-100.0,-100.0,-100.0,-100.0,171.0,0.9666666666666667,0.3153034300791557,0.17543859649122806,-100.0,-100.0,-100.0,1.0,0.47674418604651164,0.11695906432748537,0.875,0.6434540389972145,0.23391812865497075,1.0,0.5639810426540285,0.47368421052631576,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Frank Mason III,SAC,25,71,190,38,435,-100.0,-100.0,3.0,1.5,-100.0,-100.0,10.0,11.0,37.0,25.0,18.0,16.0,-100.0,-100.0,68.0,-100.0,-100.0,-100.0,0.5,0.9714285714285714,0.04411764705882353,-100.0,-100.0,-100.0,1.1,0.17688022284122562,0.14705882352941177,0.6756756756756757,0.9834123222748815,0.5441176470588235,0.8888888888888888,0.545016077170418,0.2647058823529412,-100.0,-100.0,-100.0
Frank Ntilikina,NYK,20,78,200,43,904,34.0,19.0,0.8,0.5,-100.0,-100.0,13.0,14.0,73.0,83.0,29.0,21.0,22.0,20.0,171.8,0.5588235294117647,0.9551451187335093,0.1979045401629802,0.625,0.9357142857142857,0.004656577415599534,-100.0,-100.0,-100.0,1.0769230769230769,0.21727019498607242,0.07566938300349242,1.1369863013698631,0.17772511848341233,0.4249126891734575,0.7241379310344828,0.8279742765273312,0.1688009313154831,0.9090909090909091,0.5510835913312694,0.12805587892898718
