Player,Team,Age,Height,Weight,GP,MIN,isolation_poss,isolation_pts,ball-handler_poss,ball-handler_pts,roll-man_poss,roll-man_pts,playtype-post-up_poss,playtype-post-up_pts,spot-up_poss,spot-up_pts,hand-off_poss,hand-off_pts,off-screen_poss,off-screen_pts,poss,isolation_ppp,isolation_percentile,isolation_freq,ball-handler_ppp,ball-handler_percentile,ball-handler_freq,roll-man_ppp,roll-man_percentile,roll-man_freq,playtype-post-up_ppp,playtype-post-up_percentile,playtype-post-up_freq,spot-up_ppp,spot-up_percentile,spot-up_freq,hand-off_ppp,hand-off_percentile,hand-off_freq,off-screen_ppp,off-screen_percentile,off-screen_freq
Josh Richardson,PHI,26,77,200,55,1693,40.0,38.0,2.8,2.4,11.0,16.0,10.0,10.0,101.0,119.0,81.0,72.0,28.0,28.0,273.8,0.95,0.4318801089918256,0.14609203798392986,0.8571428571428572,0.5348360655737705,0.01022644265887509,1.4545454545454546,0.08571428571428572,0.04017531044558072,1.0,0.375,0.036523009495982466,1.1782178217821782,0.15258215962441316,0.3688823959094229,0.8888888888888888,0.5409556313993175,0.295836376917458,1.0,0.44426229508196724,0.10226442658875091
Joshia Grey,NOP,26,72,180,2,23,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Jrue Holiday,NOP,30,75,205,61,2117,45.0,34.0,4.8,4.7,14.0,6.0,78.0,58.0,245.0,237.0,79.0,62.0,71.0,81.0,536.8,0.7555555555555555,0.7602179836512262,0.08383010432190761,0.9791666666666667,0.2786885245901639,0.00894187779433681,0.42857142857142855,0.9803571428571428,0.026080476900149033,0.7435897435897436,0.8109756097560976,0.1453055141579732,0.9673469387755103,0.6502347417840375,0.4564083457526081,0.7848101265822784,0.7372013651877133,0.14716840536512668,1.1408450704225352,0.23934426229508196,0.13226527570789867
Juan Toscano-Anderson,GSW,27,78,209,13,272,14.0,7.0,-100.0,-100.0,-100.0,-100.0,20.0,20.0,23.0,40.0,-100.0,-100.0,-100.0,-100.0,57.0,0.5,0.9795640326975477,0.24561403508771928,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.375,0.3508771929824561,1.7391304347826086,0.009389671361502348,0.40350877192982454,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Juancho Hernangomez,MIN,24,81,214,48,834,17.0,25.0,0.3,0.3,-100.0,-100.0,15.0,19.0,116.0,134.0,-100.0,-100.0,25.0,22.0,173.3,1.4705882352941178,0.013623978201634877,0.09809578765147144,1.0,0.20081967213114754,0.0017311021350259663,-100.0,-100.0,-100.0,1.2666666666666666,0.07926829268292683,0.08655510675129832,1.1551724137931034,0.176056338028169,0.6693594922100403,-100.0,-100.0,-100.0,0.88,0.6360655737704918,0.14425851125216388
Julius Randle,NYK,25,80,250,64,2080,83.0,74.0,1.5,1.3,32.0,28.0,51.0,39.0,202.0,218.0,18.0,23.0,33.0,27.0,420.5,0.891566265060241,0.5354223433242506,0.19738406658739596,0.8666666666666667,0.5040983606557377,0.0035671819262782403,0.875,0.7125,0.07609988109393578,0.7647058823529411,0.7759146341463414,0.12128418549346016,1.0792079207920793,0.3028169014084507,0.4803804994054697,1.2777777777777777,0.05802047781569966,0.04280618311533888,0.8181818181818182,0.7377049180327869,0.07847800237812129
Justin Anderson,BKN,26,77,231,10,107,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Justin Holiday,IND,31,78,180,73,1826,59.0,79.0,0.3,0.4,22.0,24.0,60.0,44.0,230.0,199.0,61.0,54.0,53.0,52.0,485.3,1.3389830508474576,0.03814713896457766,0.12157428394807335,1.3333333333333335,0.01639344262295082,0.000618174325159695,1.0909090909090908,0.39285714285714285,0.0453327838450443,0.7333333333333333,0.8170731707317073,0.123634865031939,0.8652173913043478,0.8497652582159625,0.47393364928909953,0.8852459016393442,0.5494880546075085,0.12569544611580466,0.9811320754716981,0.4786885245901639,0.10921079744487945
Justin Jackson,DAL,25,79,220,65,1045,30.0,24.0,1.4,1.0,12.0,14.0,39.0,40.0,96.0,69.0,22.0,19.0,25.0,15.0,225.4,0.8,0.6893732970027248,0.13309671694764863,0.7142857142857143,0.8155737704918032,0.006211180124223602,1.1666666666666667,0.3,0.05323868677905945,1.0256410256410255,0.32926829268292684,0.1730257320319432,0.71875,0.9647887323943662,0.4259094942324756,0.8636363636363636,0.5955631399317406,0.09760425909494232,0.6,0.9262295081967213,0.11091393078970718
Justin James,SAC,23,79,190,36,232,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,22.0,9.0,-100.0,-100.0,-100.0,-100.0,22.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.4090909090909091,0.9906103286384976,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Justin Patton,DET,23,83,241,5,24,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Justin Robinson,WAS,22,73,195,9,49,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Justin Wright-Foreman,UTA,22,72,190,4,45,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Justise Winslow,MEM,24,78,222,11,352,13.0,16.0,2.3,1.0,-100.0,-100.0,-100.0,-100.0,40.0,41.0,-100.0,-100.0,-100.0,-100.0,55.3,1.2307692307692308,0.09128065395095368,0.23508137432188067,0.4347826086956522,0.9795081967213115,0.04159132007233273,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.025,0.44835680751173707,0.7233273056057866,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Jusuf Nurkic,POR,25,84,290,8,253,18.0,10.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,28.0,37.0,-100.0,-100.0,-100.0,-100.0,46.0,0.5555555555555556,0.9564032697547684,0.391304347826087,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.3214285714285714,0.045774647887323945,0.6086956521739131,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Juwan Morgan,UTA,23,79,232,21,134,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
KZ Okpala,MIA,21,80,215,5,26,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kadeem Allen,NYK,27,73,200,10,117,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Karl-Anthony Towns,MIN,24,83,248,35,1187,48.0,54.0,0.6,0.4,55.0,57.0,44.0,40.0,81.0,95.0,-100.0,-100.0,-100.0,-100.0,228.6,1.125,0.1907356948228883,0.2099737532808399,0.6666666666666667,0.8770491803278688,0.0026246719160104987,1.0363636363636364,0.4607142857142857,0.24059492563429571,0.9090909090909091,0.5457317073170732,0.19247594050743658,1.1728395061728396,0.1643192488262911,0.3543307086614173,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kawhi Leonard,LAC,29,79,225,57,1848,26.0,18.0,5.7,6.3,22.0,28.0,23.0,27.0,219.0,159.0,40.0,32.0,53.0,45.0,388.7,0.6923076923076923,0.8746594005449592,0.06688963210702341,1.1052631578947367,0.06147540983606557,0.014664265500385902,1.2727272727272727,0.1625,0.056598919475173655,1.173913043478261,0.1524390243902439,0.0591715976331361,0.726027397260274,0.9577464788732394,0.5634165165937741,0.8,0.7081911262798635,0.10290712631849756,0.8490566037735849,0.6819672131147541,0.13635194237200926
Keita Bates-Diop,DEN,24,80,229,44,744,35.0,40.0,-100.0,-100.0,-100.0,-100.0,10.0,5.0,54.0,70.0,24.0,30.0,12.0,12.0,135.0,1.1428571428571428,0.16621253405994552,0.25925925925925924,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.5,0.9832317073170732,0.07407407407407407,1.2962962962962963,0.056338028169014086,0.4,1.25,0.07679180887372014,0.17777777777777778,1.0,0.44426229508196724,0.08888888888888889
Kelan Martin,MIN,24,77,230,31,495,21.0,25.0,-100.0,-100.0,-100.0,-100.0,12.0,12.0,37.0,30.0,15.0,15.0,15.0,14.0,100.0,1.1904761904761905,0.11444141689373297,0.21,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.375,0.12,0.8108108108108109,0.8967136150234741,0.37,1.0,0.3532423208191126,0.15,0.9333333333333333,0.5573770491803278,0.15
Keldon Johnson,SAS,20,77,220,17,301,-100.0,-100.0,1.9,1.6,-100.0,-100.0,-100.0,-100.0,33.0,30.0,-100.0,-100.0,12.0,13.0,46.9,-100.0,-100.0,-100.0,0.8421052631578948,0.5594262295081968,0.04051172707889126,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9090909090909091,0.7875586854460094,0.7036247334754797,-100.0,-100.0,-100.0,1.0833333333333333,0.32786885245901637,0.255863539445629
Kelly Olynyk,MIA,29,83,240,67,1300,19.0,21.0,0.7,0.6,37.0,35.0,28.0,31.0,173.0,170.0,12.0,14.0,18.0,17.0,287.7,1.105263157894737,0.21525885558583105,0.06604101494612444,0.8571428571428572,0.5348360655737705,0.0024330900243309003,0.9459459459459459,0.5928571428571429,0.1286061870003476,1.1071428571428572,0.23628048780487804,0.09732360097323602,0.9826589595375722,0.6032863849765259,0.6013208202989225,1.1666666666666667,0.10921501706484642,0.04171011470281544,0.9444444444444444,0.5377049180327869,0.06256517205422316
Kelly Oubre Jr.,PHX,24,79,203,56,1933,44.0,38.0,1.4,1.2,-100.0,-100.0,29.0,39.0,190.0,160.0,41.0,43.0,70.0,76.0,375.4,0.8636363636363636,0.5831062670299727,0.11720831113478956,0.8571428571428572,0.5348360655737705,0.0037293553542887587,-100.0,-100.0,-100.0,1.3448275862068966,0.039634146341463415,0.07725093233883858,0.8421052631578947,0.8779342723004695,0.5061267980820459,1.048780487804878,0.2764505119453925,0.10921683537559937,1.0857142857142856,0.3163934426229508,0.18646776771443793
Kemba Walker,BOS,30,72,184,56,1742,37.0,32.0,9.0,8.3,14.0,12.0,47.0,38.0,229.0,220.0,41.0,31.0,37.0,43.0,414.0,0.8648648648648649,0.5790190735694822,0.0893719806763285,0.9222222222222223,0.39344262295081966,0.021739130434782608,0.8571428571428571,0.7214285714285714,0.033816425120772944,0.8085106382978723,0.7134146341463414,0.11352657004830918,0.9606986899563319,0.6713615023474179,0.5531400966183575,0.7560975609756098,0.7781569965870307,0.09903381642512077,1.162162162162162,0.20327868852459016,0.0893719806763285
Kendrick Nunn,MIA,24,74,190,67,1962,37.0,32.0,3.7,3.1,16.0,24.0,19.0,19.0,229.0,265.0,56.0,55.0,50.0,52.0,410.7,0.8648648648648649,0.5790190735694822,0.09009009009009009,0.8378378378378378,0.569672131147541,0.009009009009009009,1.5,0.06428571428571428,0.038957876795714635,1.0,0.375,0.04626247869491113,1.1572052401746724,0.17370892018779344,0.5575846116386657,0.9821428571428571,0.3822525597269625,0.1363525687850012,1.04,0.38524590163934425,0.12174336498660823
Kenrich Williams,NOP,25,78,210,39,832,31.0,28.0,0.7,0.6,-100.0,-100.0,38.0,35.0,83.0,81.0,12.0,17.0,15.0,17.0,179.7,0.9032258064516129,0.5149863760217984,0.1725097384529772,0.8571428571428572,0.5348360655737705,0.0038953811908736783,-100.0,-100.0,-100.0,0.9210526315789473,0.5213414634146342,0.211463550361714,0.9759036144578314,0.6267605633802817,0.46188091263216474,1.4166666666666667,0.027303754266211604,0.06677796327212021,1.1333333333333333,0.24754098360655738,0.08347245409015025
Kent Bazemore,SAC,30,76,195,68,1688,29.0,33.0,0.6,0.5,13.0,9.0,33.0,33.0,208.0,215.0,58.0,59.0,50.0,31.0,391.6,1.1379310344827587,0.17438692098092642,0.07405515832482124,0.8333333333333334,0.5819672131147541,0.0015321756894790602,0.6923076923076923,0.8714285714285714,0.03319713993871297,1.0,0.375,0.08426966292134831,1.0336538461538463,0.4272300469483568,0.5311542390194075,1.0172413793103448,0.3242320819112628,0.14811031664964247,0.62,0.9180327868852459,0.12768130745658834
Kentavious Caldwell-Pope,LAL,27,77,204,69,1762,50.0,54.0,0.6,0.4,17.0,28.0,38.0,45.0,147.0,138.0,50.0,36.0,51.0,25.0,353.6,1.08,0.2506811989100817,0.1414027149321267,0.6666666666666667,0.8770491803278688,0.0016968325791855202,1.6470588235294117,0.02857142857142857,0.04807692307692307,1.1842105263157894,0.14329268292682926,0.10746606334841628,0.9387755102040817,0.7089201877934272,0.41572398190045246,0.72,0.8430034129692833,0.1414027149321267,0.49019607843137253,0.9573770491803278,0.14423076923076922
Kevin Hervey,OKC,23,81,230,10,52,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kevin Huerter,ATL,21,79,190,56,1760,44.0,50.0,2.7,2.3,14.0,16.0,14.0,9.0,155.0,182.0,60.0,45.0,45.0,52.0,334.7,1.1363636363636365,0.17983651226158037,0.13146100985957573,0.8518518518518517,0.5532786885245902,0.00806692560501942,1.1428571428571428,0.32321428571428573,0.041828503137137735,0.6428571428571429,0.9283536585365854,0.041828503137137735,1.1741935483870967,0.1619718309859155,0.4631012847325964,0.75,0.7901023890784983,0.17926501344487603,1.1555555555555554,0.21639344262295082,0.134448760083657
Kevin Knox II,NYK,20,79,215,65,1166,44.0,36.0,-100.0,-100.0,11.0,11.0,12.0,8.0,98.0,102.0,45.0,34.0,52.0,65.0,262.0,0.8181818181818182,0.6430517711171662,0.16793893129770993,-100.0,-100.0,-100.0,1.0,0.5160714285714286,0.04198473282442748,0.6666666666666666,0.9054878048780488,0.04580152671755725,1.0408163265306123,0.4025821596244131,0.37404580152671757,0.7555555555555555,0.7815699658703071,0.1717557251908397,1.25,0.12459016393442623,0.1984732824427481
Kevin Love,CLE,31,80,251,56,1780,41.0,46.0,-100.0,-100.0,51.0,48.0,47.0,56.0,152.0,150.0,23.0,25.0,11.0,8.0,325.0,1.1219512195121952,0.19346049046321526,0.12615384615384614,-100.0,-100.0,-100.0,0.9411764705882353,0.6071428571428571,0.15692307692307692,1.1914893617021276,0.13414634146341464,0.14461538461538462,0.9868421052631579,0.5856807511737089,0.4676923076923077,1.0869565217391304,0.19965870307167236,0.07076923076923076,0.7272727272727273,0.8327868852459016,0.033846153846153845
Kevin Porter Jr.,CLE,20,76,203,50,1162,31.0,34.0,7.7,5.9,21.0,25.0,14.0,14.0,127.0,179.0,43.0,21.0,62.0,61.0,305.7,1.096774193548387,0.22343324250681199,0.10140660778541054,0.7662337662337663,0.7049180327868853,0.025188092901537458,1.1904761904761905,0.25,0.06869479882237488,1.0,0.375,0.04579653254824992,1.4094488188976377,0.025821596244131457,0.41543997383055287,0.4883720930232558,0.9692832764505119,0.14066077854105333,0.9838709677419355,0.4721311475409836,0.20281321557082108
Kevon Looney,GSW,24,81,222,20,262,20.0,18.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.0,38.0,-100.0,-100.0,-100.0,-100.0,63.0,0.9,0.5204359673024523,0.31746031746031744,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8837209302325582,0.8262910798122066,0.6825396825396826,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Khem Birch,ORL,27,81,233,48,922,23.0,18.0,-100.0,-100.0,20.0,23.0,29.0,26.0,97.0,106.0,-100.0,-100.0,11.0,8.0,180.0,0.782608695652174,0.7111716621253406,0.12777777777777777,-100.0,-100.0,-100.0,1.15,0.31785714285714284,0.1111111111111111,0.896551724137931,0.5792682926829268,0.16111111111111112,1.092783505154639,0.27699530516431925,0.5388888888888889,-100.0,-100.0,-100.0,0.7272727272727273,0.8327868852459016,0.06111111111111111
Khris Middleton,MIL,28,79,222,62,1853,22.0,20.0,5.3,5.0,11.0,11.0,16.0,21.0,176.0,175.0,53.0,41.0,46.0,41.0,329.3,0.9090909090909091,0.5013623978201635,0.06680838141512299,0.9433962264150944,0.3442622950819672,0.016094746431825083,1.0,0.5160714285714286,0.033404190707561496,1.3125,0.051829268292682924,0.04858791375645308,0.9943181818181818,0.5704225352112676,0.5344670513209839,0.7735849056603774,0.7508532423208191,0.16094746431825083,0.8913043478260869,0.6213114754098361,0.1396902520498026
Khyri Thomas,DET,24,75,210,8,61,-100.0,-100.0,3.6,2.8,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,3.6,-100.0,-100.0,-100.0,0.7777777777777777,0.6967213114754098,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kostas Antetokounmpo,LAL,22,82,200,5,20,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kris Dunn,CHI,26,75,205,51,1269,39.0,26.0,-100.0,-100.0,17.0,26.0,34.0,38.0,148.0,131.0,37.0,39.0,54.0,59.0,329.0,0.6666666666666666,0.8978201634877384,0.11854103343465046,-100.0,-100.0,-100.0,1.5294117647058822,0.05357142857142857,0.05167173252279635,1.1176470588235294,0.21798780487804878,0.1033434650455927,0.8851351351351351,0.823943661971831,0.44984802431610943,1.054054054054054,0.27303754266211605,0.11246200607902736,1.0925925925925926,0.29508196721311475,0.1641337386018237
Kristaps Porzingis,DAL,24,87,240,57,1814,63.0,58.0,-100.0,-100.0,47.0,45.0,56.0,51.0,200.0,223.0,11.0,5.0,16.0,14.0,393.0,0.9206349206349206,0.4768392370572207,0.16030534351145037,-100.0,-100.0,-100.0,0.9574468085106383,0.5785714285714286,0.11959287531806616,0.9107142857142857,0.5365853658536586,0.14249363867684478,1.115,0.2347417840375587,0.5089058524173028,0.45454545454545453,0.9744027303754266,0.027989821882951654,0.875,0.6491803278688525,0.04071246819338423
Ky Bowman,GSW,23,73,187,45,1015,41.0,29.0,-100.0,-100.0,11.0,11.0,21.0,18.0,103.0,121.0,25.0,27.0,25.0,26.0,226.0,0.7073170731707317,0.8501362397820164,0.18141592920353983,-100.0,-100.0,-100.0,1.0,0.5160714285714286,0.048672566371681415,0.8571428571428571,0.635670731707317,0.09292035398230089,1.174757281553398,0.1596244131455399,0.4557522123893805,1.08,0.22013651877133106,0.11061946902654868,1.04,0.38524590163934425,0.11061946902654868
Kyle Alexander,MIA,23,82,216,2,13,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kyle Anderson,MEM,26,81,230,67,1330,48.0,46.0,2.3,2.3,22.0,13.0,17.0,18.0,169.0,132.0,31.0,31.0,32.0,42.0,321.3,0.9583333333333334,0.4087193460490463,0.14939309056956115,1.0,0.20081967213114754,0.007158418923124805,0.5909090909090909,0.95,0.06847183317771553,1.0588235294117647,0.27896341463414637,0.05291005291005291,0.7810650887573964,0.9225352112676056,0.5259881730469965,1.0,0.3532423208191126,0.09648303765950825,1.3125,0.07377049180327869,0.09959539371304077
Kyle Guy,SAC,22,73,167,3,10,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kyle Korver,MIL,39,79,212,58,960,25.0,21.0,-100.0,-100.0,10.0,12.0,-100.0,-100.0,94.0,75.0,26.0,33.0,14.0,3.0,169.0,0.84,0.6239782016348774,0.14792899408284024,-100.0,-100.0,-100.0,1.2,0.23214285714285715,0.05917159763313609,-100.0,-100.0,-100.0,0.7978723404255319,0.9014084507042254,0.5562130177514792,1.2692307692307692,0.07167235494880546,0.15384615384615385,0.21428571428571427,0.9967213114754099,0.08284023668639054
Kyle Kuzma,LAL,24,80,221,61,1526,96.0,107.0,1.4,0.9,20.0,14.0,46.0,33.0,141.0,146.0,34.0,31.0,32.0,31.0,370.4,1.1145833333333333,0.2016348773841962,0.2591792656587473,0.6428571428571429,0.9221311475409836,0.003779697624190065,0.7,0.8607142857142858,0.05399568034557236,0.717391304347826,0.8384146341463414,0.12419006479481642,1.0354609929078014,0.4154929577464789,0.38066954643628514,0.9117647058823529,0.5051194539249146,0.091792656587473,0.96875,0.5032786885245901,0.08639308855291578
Kyle Lowry,TOR,34,72,196,58,2098,31.0,25.0,5.0,4.3,11.0,4.0,34.0,19.0,298.0,277.0,38.0,30.0,59.0,49.0,476.0,0.8064516129032258,0.6730245231607629,0.06512605042016807,0.86,0.5204918032786885,0.01050420168067227,0.36363636363636365,0.9928571428571429,0.023109243697478993,0.5588235294117647,0.9664634146341463,0.07142857142857142,0.9295302013422819,0.7347417840375586,0.6260504201680672,0.7894736842105263,0.7235494880546075,0.07983193277310924,0.8305084745762712,0.7163934426229508,0.12394957983193278
Kyle O'Quinn,PHI,30,81,250,29,313,-100.0,-100.0,-100.0,-100.0,14.0,10.0,10.0,9.0,36.0,22.0,-100.0,-100.0,-100.0,-100.0,60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7142857142857143,0.8446428571428571,0.23333333333333334,0.9,0.5716463414634146,0.16666666666666666,0.6111111111111112,0.9812206572769953,0.6,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Kyrie Irving,BKN,28,74,195,20,658,15.0,12.0,7.7,7.9,-100.0,-100.0,13.0,12.0,50.0,52.0,21.0,23.0,10.0,2.0,116.7,0.8,0.6893732970027248,0.12853470437017994,1.025974025974026,0.13114754098360656,0.06598114824335904,-100.0,-100.0,-100.0,0.9230769230769231,0.5121951219512195,0.11139674378748929,1.04,0.4072769953051643,0.4284490145672665,1.0952380952380953,0.18430034129692832,0.17994858611825193,0.2,1.0,0.0856898029134533
LaMarcus Aldridge,SAS,34,83,250,53,1754,68.0,54.0,-100.0,-100.0,40.0,39.0,56.0,54.0,126.0,129.0,-100.0,-100.0,21.0,21.0,311.0,0.7941176470588235,0.7029972752043597,0.21864951768488747,-100.0,-100.0,-100.0,0.975,0.5607142857142857,0.12861736334405144,0.9642857142857143,0.4375,0.18006430868167203,1.0238095238095237,0.4518779342723005,0.40514469453376206,-100.0,-100.0,-100.0,1.0,0.44426229508196724,0.06752411575562701
Lance Thomas,BKN,32,80,225,7,98,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Landry Shamet,LAC,23,76,190,53,1452,50.0,48.0,0.9,0.6,11.0,12.0,31.0,27.0,128.0,141.0,76.0,78.0,57.0,58.0,353.9,0.96,0.40463215258855584,0.14128284826222098,0.6666666666666666,0.8934426229508197,0.0025430912687199776,1.0909090909090908,0.39285714285714285,0.031082226617688613,0.8709677419354839,0.6128048780487805,0.08759536592257701,1.1015625,0.2640845070422535,0.3616840915512857,1.0263157894736843,0.310580204778157,0.21474992935857587,1.0175438596491229,0.4098360655737705,0.1610624470189319
Langston Galloway,DET,28,73,200,66,1702,22.0,26.0,0.4,0.2,16.0,19.0,16.0,18.0,107.0,130.0,76.0,76.0,65.0,41.0,302.4,1.1818181818181819,0.1226158038147139,0.07275132275132276,0.5,0.9631147540983607,0.001322751322751323,1.1875,0.2625,0.052910052910052914,1.125,0.2073170731707317,0.052910052910052914,1.2149532710280373,0.10093896713615023,0.35383597883597884,1.0,0.3532423208191126,0.25132275132275134,0.6307692307692307,0.9081967213114754,0.21494708994708997
Larry Nance Jr.,CLE,27,79,245,56,1472,52.0,39.0,-100.0,-100.0,27.0,39.0,20.0,23.0,113.0,103.0,29.0,31.0,23.0,16.0,264.0,0.75,0.7752043596730245,0.19696969696969696,-100.0,-100.0,-100.0,1.4444444444444444,0.08928571428571429,0.10227272727272728,1.15,0.17378048780487804,0.07575757575757576,0.911504424778761,0.784037558685446,0.42803030303030304,1.0689655172413792,0.25597269624573377,0.10984848484848485,0.6956521739130435,0.8639344262295082,0.08712121212121213
Lauri Markkanen,CHI,23,84,240,50,1492,80.0,78.0,0.3,0.3,50.0,37.0,48.0,46.0,176.0,185.0,18.0,5.0,25.0,27.0,397.3,0.975,0.3869209809264305,0.20135917442738485,1.0,0.20081967213114754,0.0007550969041026931,0.74,0.8214285714285714,0.12584948401711551,0.9583333333333334,0.45121951219512196,0.1208155046564309,1.0511363636363635,0.3732394366197183,0.4429901837402467,0.2777777777777778,1.0,0.04530581424616159,1.08,0.3377049180327869,0.06292474200855776
