Player,Team,Age,Height,Weight,GP,MIN,isolation_poss,isolation_pts,ball-handler_poss,ball-handler_pts,roll-man_poss,roll-man_pts,playtype-post-up_poss,playtype-post-up_pts,spot-up_poss,spot-up_pts,hand-off_poss,hand-off_pts,off-screen_poss,off-screen_pts,poss,isolation_ppp,isolation_percentile,isolation_freq,ball-handler_ppp,ball-handler_percentile,ball-handler_freq,roll-man_ppp,roll-man_percentile,roll-man_freq,playtype-post-up_ppp,playtype-post-up_percentile,playtype-post-up_freq,spot-up_ppp,spot-up_percentile,spot-up_freq,hand-off_ppp,hand-off_percentile,hand-off_freq,off-screen_ppp,off-screen_percentile,off-screen_freq
Dwayne Bacon,CHA,22.0,79,221,53,713,19.0,21.0,3.5,3.3,10.0,14.0,10.0,9.0,78.0,76.0,30.0,27.0,45.0,36.0,195.5,1.105263157894737,0.1349862258953168,0.09718670076726342,0.9428571428571428,0.37988826815642457,0.017902813299232736,1.4,0.09187279151943463,0.05115089514066496,0.9,0.480225988700565,0.05115089514066496,0.9743589743589743,0.6167076167076168,0.3989769820971867,0.9,0.5294117647058824,0.1534526854219949,0.8,0.8055555555555556,0.23017902813299232
Dwight Buycks,DET,29.0,75,190,29,427,11.0,10.0,-100.0,-100.0,-100.0,-100.0,11.0,4.0,50.0,70.0,-100.0,-100.0,-100.0,-100.0,72.0,0.9090909090909091,0.453168044077135,0.1527777777777778,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.36363636363636365,0.9915254237288136,0.1527777777777778,1.4,0.02702702702702703,0.6944444444444444,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Dwight Howard,CHA,32.0,83,265,81,2463,62.0,45.0,-100.0,-100.0,87.0,94.0,47.0,37.0,170.0,169.0,-100.0,-100.0,27.0,26.0,393.0,0.7258064516129032,0.8319559228650137,0.15776081424936386,-100.0,-100.0,-100.0,1.0804597701149425,0.3392226148409894,0.22137404580152673,0.7872340425531915,0.7598870056497176,0.11959287531806616,0.9941176470588236,0.5626535626535627,0.43256997455470736,-100.0,-100.0,-100.0,0.9629629629629629,0.5709876543209876,0.06870229007633588
Dwight Powell,DAL,26.0,83,240,79,1672,104.0,75.0,-100.0,-100.0,39.0,37.0,81.0,81.0,176.0,156.0,18.0,15.0,31.0,31.0,449.0,0.7211538461538461,0.8402203856749312,0.23162583518930957,-100.0,-100.0,-100.0,0.9487179487179487,0.5547703180212014,0.08685968819599109,1.0,0.23022598870056496,0.18040089086859687,0.8863636363636364,0.828009828009828,0.39198218262806234,0.8333333333333334,0.6418685121107266,0.0400890868596882,1.0,0.4799382716049383,0.06904231625835189
Dwyane Wade,MIA,36.0,76,220,67,1536,29.0,28.0,-100.0,-100.0,11.0,18.0,33.0,23.0,164.0,142.0,31.0,23.0,35.0,38.0,303.0,0.9655172413793104,0.33884297520661155,0.09570957095709572,-100.0,-100.0,-100.0,1.6363636363636365,0.019434628975265017,0.036303630363036306,0.696969696969697,0.867231638418079,0.10891089108910891,0.8658536585365854,0.85995085995086,0.5412541254125413,0.7419354838709677,0.8062283737024222,0.10231023102310231,1.0857142857142856,0.3055555555555556,0.11551155115511551
E'Twaun Moore,NOP,29.0,76,191,81,2554,43.0,47.0,1.5,1.3,12.0,15.0,64.0,58.0,173.0,179.0,96.0,84.0,92.0,114.0,481.5,1.0930232558139534,0.14049586776859505,0.0893042575285566,0.8666666666666667,0.5418994413407822,0.003115264797507788,1.25,0.1607773851590106,0.024922118380062305,0.90625,0.4661016949152542,0.13291796469366562,1.0346820809248556,0.4619164619164619,0.3592938733125649,0.875,0.5847750865051903,0.19937694704049844,1.2391304347826086,0.13734567901234568,0.19106957424714435
Ed Davis,POR,29.0,82,245,78,1471,45.0,44.0,-100.0,-100.0,47.0,33.0,93.0,77.0,78.0,83.0,-100.0,-100.0,-100.0,-100.0,263.0,0.9777777777777777,0.31955922865013775,0.17110266159695817,-100.0,-100.0,-100.0,0.7021276595744681,0.8975265017667845,0.17870722433460076,0.8279569892473119,0.6610169491525424,0.35361216730038025,1.064102564102564,0.3464373464373464,0.2965779467680608,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Edmond Sumner,IND,22.0,77,188,1,2,-100.0,-100.0,0.7,0.6,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7,-100.0,-100.0,-100.0,0.8571428571428572,0.5782122905027933,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ekpe Udoh,UTA,31.0,82,245,63,810,41.0,34.0,-100.0,-100.0,30.0,27.0,46.0,26.0,64.0,56.0,-100.0,-100.0,-100.0,-100.0,181.0,0.8292682926829268,0.6528925619834711,0.2265193370165746,-100.0,-100.0,-100.0,0.9,0.6236749116607774,0.16574585635359115,0.5652173913043478,0.963276836158192,0.2541436464088398,0.875,0.8452088452088452,0.35359116022099446,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Elfrid Payton,PHX,24.0,76,185,63,1809,40.0,26.0,5.5,4.5,16.0,14.0,65.0,63.0,166.0,165.0,63.0,69.0,48.0,54.0,403.5,0.65,0.90633608815427,0.09913258983890955,0.8181818181818182,0.6284916201117319,0.013630731102850062,0.875,0.676678445229682,0.03965303593556382,0.9692307692307692,0.3050847457627119,0.161090458488228,0.9939759036144579,0.5651105651105651,0.4114002478314746,1.0952380952380953,0.14878892733564014,0.15613382899628253,1.125,0.24074074074074073,0.11895910780669144
Emeka Okafor,NOP,35.0,82,255,26,353,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,37.0,34.0,20.0,29.0,-100.0,-100.0,-100.0,-100.0,57.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.918918918918919,0.4350282485875706,0.6491228070175439,1.45,0.019656019656019656,0.3508771929824561,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Emmanuel Mudiay,NYK,22.0,77,200,64,1244,25.0,16.0,-100.0,-100.0,-100.0,-100.0,20.0,13.0,103.0,123.0,39.0,34.0,39.0,56.0,226.0,0.64,0.9090909090909091,0.11061946902654868,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.65,0.9110169491525424,0.08849557522123894,1.1941747572815533,0.09090909090909091,0.4557522123893805,0.8717948717948718,0.5951557093425606,0.17256637168141592,1.435897435897436,0.033950617283950615,0.17256637168141592
Enes Kanter,NYK,26.0,83,245,71,1830,59.0,37.0,-100.0,-100.0,62.0,76.0,103.0,86.0,130.0,156.0,-100.0,-100.0,17.0,19.0,371.0,0.6271186440677966,0.9201101928374655,0.15902964959568733,-100.0,-100.0,-100.0,1.2258064516129032,0.18021201413427562,0.16711590296495957,0.8349514563106796,0.6468926553672316,0.2776280323450135,1.2,0.085995085995086,0.3504043126684636,-100.0,-100.0,-100.0,1.1176470588235294,0.24691358024691357,0.04582210242587601
Eric Bledsoe,MIL,28.0,73,205,74,2322,64.0,40.0,3.3,2.7,15.0,8.0,30.0,26.0,273.0,274.0,51.0,46.0,53.0,55.0,489.3,0.625,0.9242424242424242,0.13079910075618228,0.8181818181818182,0.6284916201117319,0.00674432863274065,0.5333333333333333,0.9717314487632509,0.030656039239730225,0.8666666666666667,0.557909604519774,0.06131207847946045,1.0036630036630036,0.5454545454545454,0.5579399141630901,0.9019607843137255,0.5190311418685121,0.10423053341508277,1.0377358490566038,0.3888888888888889,0.10831800531371347
Eric Gordon,HOU,29.0,76,215,69,2154,61.0,51.0,5.1,5.6,12.0,9.0,65.0,52.0,173.0,157.0,57.0,46.0,47.0,36.0,420.1,0.8360655737704918,0.6225895316804407,0.14520352297072125,1.0980392156862746,0.07262569832402235,0.012139966674601283,0.75,0.8515901060070671,0.02856462746965008,0.8,0.7217514124293786,0.1547250654606046,0.9075144508670521,0.7936117936117936,0.41180671268745533,0.8070175438596491,0.6885813148788927,0.13568198048083788,0.7659574468085106,0.8302469135802469,0.11187812425612949
Eric Moreland,DET,26.0,82,238,67,805,22.0,20.0,-100.0,-100.0,32.0,29.0,43.0,33.0,63.0,68.0,-100.0,-100.0,-100.0,-100.0,160.0,0.9090909090909091,0.453168044077135,0.1375,-100.0,-100.0,-100.0,0.90625,0.6183745583038869,0.2,0.7674418604651163,0.7923728813559322,0.26875,1.0793650793650793,0.29975429975429974,0.39375,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Erik McCree,UTA,24.0,80,225,4,8,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ersan Ilyasova,PHI,31.0,82,235,69,1730,68.0,41.0,-100.0,-100.0,59.0,57.0,81.0,68.0,154.0,158.0,-100.0,-100.0,16.0,13.0,378.0,0.6029411764705882,0.9421487603305785,0.17989417989417988,-100.0,-100.0,-100.0,0.9661016949152542,0.5265017667844523,0.15608465608465608,0.8395061728395061,0.632768361581921,0.21428571428571427,1.025974025974026,0.4864864864864865,0.4074074074074074,-100.0,-100.0,-100.0,0.8125,0.7824074074074074,0.042328042328042326
Evan Fournier,ORL,25.0,79,205,57,1837,37.0,37.0,7.8999999999999995,7.199999999999999,-100.0,-100.0,39.0,39.0,182.0,185.0,55.0,52.0,67.0,55.0,387.9,1.0,0.2768595041322314,0.09538540861046663,0.9113924050632911,0.441340782122905,0.02036607373034287,-100.0,-100.0,-100.0,1.0,0.23022598870056496,0.10054137664346481,1.0164835164835164,0.5184275184275184,0.4691930910028358,0.9454545454545454,0.39792387543252594,0.14178912090745038,0.8208955223880597,0.7716049382716049,0.17272492910543955
Evan Turner,POR,29.0,79,220,79,2034,52.0,54.0,-100.0,-100.0,14.0,11.0,53.0,50.0,166.0,174.0,81.0,68.0,80.0,96.0,446.0,1.0384615384615385,0.21212121212121213,0.11659192825112108,-100.0,-100.0,-100.0,0.7857142857142857,0.8250883392226148,0.03139013452914798,0.9433962264150944,0.3644067796610169,0.11883408071748879,1.0481927710843373,0.40540540540540543,0.3721973094170404,0.8395061728395061,0.6262975778546713,0.18161434977578475,1.2,0.1743827160493827,0.17937219730941703
Frank Kaminsky,CHA,25.0,84,242,79,1835,80.0,104.0,-100.0,-100.0,80.0,94.0,38.0,29.0,208.0,239.0,21.0,19.0,42.0,42.0,469.0,1.3,0.03305785123966942,0.17057569296375266,-100.0,-100.0,-100.0,1.175,0.21554770318021202,0.17057569296375266,0.7631578947368421,0.7994350282485876,0.08102345415778252,1.1490384615384615,0.13267813267813267,0.44349680170575695,0.9047619047619048,0.5051903114186851,0.04477611940298507,1.0,0.4799382716049383,0.08955223880597014
Frank Mason III,SAC,24.0,71,190,52,984,18.0,11.0,3.0,1.5,-100.0,-100.0,15.0,12.0,59.0,71.0,40.0,38.0,27.0,27.0,162.0,0.6111111111111112,0.9352617079889807,0.1111111111111111,0.5,0.9720670391061452,0.018518518518518517,-100.0,-100.0,-100.0,0.8,0.7217514124293786,0.09259259259259259,1.2033898305084745,0.08353808353808354,0.36419753086419754,0.95,0.3875432525951557,0.24691358024691357,1.0,0.4799382716049383,0.16666666666666666
Frank Ntilikina,NYK,19.0,77,190,78,1706,37.0,26.0,0.8,0.5,20.0,16.0,20.0,9.0,126.0,159.0,37.0,29.0,62.0,66.0,302.8,0.7027027027027027,0.8677685950413223,0.12219286657859973,0.625,0.9357541899441341,0.002642007926023778,0.8,0.7985865724381626,0.06605019815059444,0.45,0.9858757062146892,0.06605019815059444,1.2619047619047619,0.05405405405405406,0.41611624834874505,0.7837837837837838,0.7197231833910035,0.12219286657859973,1.064516129032258,0.33796296296296297,0.2047556142668428
Fred VanVleet,TOR,24.0,72,195,75,1498,42.0,40.0,6.8,6.4,10.0,11.0,40.0,40.0,119.0,132.0,40.0,36.0,35.0,25.0,292.8,0.9523809523809523,0.37327823691460055,0.14344262295081966,0.9411764705882354,0.3854748603351955,0.023224043715846993,1.1,0.2950530035335689,0.03415300546448087,1.0,0.23022598870056496,0.13661202185792348,1.1092436974789917,0.21867321867321868,0.4064207650273224,0.9,0.5294117647058824,0.13661202185792348,0.7142857142857143,0.8904320987654321,0.11953551912568305
Furkan Korkmaz,PHI,20.0,79,190,14,80,-100.0,-100.0,1.6,1.1,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.6,-100.0,-100.0,-100.0,0.6875,0.8463687150837989,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Garrett Temple,SAC,32.0,78,195,65,1615,43.0,25.0,0.9,0.8,10.0,8.0,22.0,28.0,145.0,152.0,64.0,64.0,56.0,49.0,340.9,0.5813953488372093,0.9559228650137741,0.1261366969785861,0.888888888888889,0.49162011173184356,0.002640070401877384,0.8,0.7985865724381626,0.029334115576415375,1.2727272727272727,0.029661016949152543,0.06453505426811382,1.0482758620689656,0.40294840294840295,0.42534467585802294,1.0,0.2889273356401384,0.1877383396890584,0.875,0.6975308641975309,0.1642710472279261
Gary Harris,DEN,23.0,76,210,67,2305,49.0,45.0,4.7,3.4,15.0,16.0,56.0,52.0,186.0,182.0,59.0,40.0,84.0,60.0,453.7,0.9183673469387755,0.43526170798898073,0.10800088163985012,0.7234042553191489,0.7877094972067039,0.0103592682389244,1.0666666666666667,0.3568904593639576,0.033061494379545954,0.9285714285714286,0.3983050847457627,0.12342957901697157,0.978494623655914,0.6044226044226044,0.40996253030636987,0.6779661016949152,0.889273356401384,0.13004187789288077,0.7142857142857143,0.8904320987654321,0.18514436852545735
Gary Payton II,LAL,25.0,75,190,23,221,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
George Hill,CLE,32.0,75,188,67,1812,42.0,45.0,5.4,4.300000000000001,-100.0,-100.0,29.0,21.0,144.0,151.0,58.0,48.0,56.0,55.0,334.4,1.0714285714285714,0.1652892561983471,0.12559808612440193,0.7962962962962964,0.6815642458100558,0.016148325358851676,-100.0,-100.0,-100.0,0.7241379310344828,0.8333333333333334,0.08672248803827752,1.0486111111111112,0.3968058968058968,0.430622009569378,0.8275862068965517,0.6505190311418685,0.17344497607655504,0.9821428571428571,0.5324074074074074,0.1674641148325359
Georges Niang,UTA,25.0,78,231,9,32,-100.0,-100.0,0.2,0.1,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.2,-100.0,-100.0,-100.0,0.5,0.9720670391061452,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Georgios Papagiannis,POR,20.0,85,240,17,122,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Gerald Green,HOU,32.0,79,205,41,929,39.0,38.0,-100.0,-100.0,-100.0,-100.0,13.0,11.0,94.0,93.0,29.0,23.0,22.0,22.0,197.0,0.9743589743589743,0.32644628099173556,0.19796954314720813,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8461538461538461,0.614406779661017,0.06598984771573604,0.9893617021276596,0.5773955773955773,0.47715736040609136,0.7931034482758621,0.71280276816609,0.14720812182741116,1.0,0.4799382716049383,0.1116751269035533
Gian Clavell,DAL,24.0,76,185,7,64,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Giannis Antetokounmpo,MIL,23.0,83,222,75,2756,112.0,88.0,2.0,2.2,42.0,44.0,51.0,50.0,271.0,240.0,31.0,20.0,51.0,38.0,560.0,0.7857142857142857,0.7410468319559229,0.2,1.1,0.0670391061452514,0.0035714285714285713,1.0476190476190477,0.392226148409894,0.075,0.9803921568627451,0.2824858757062147,0.09107142857142857,0.8856088560885609,0.8304668304668305,0.48392857142857143,0.6451612903225806,0.9100346020761245,0.055357142857142855,0.7450980392156863,0.8549382716049383,0.09107142857142857
Glenn Robinson III,IND,24.0,79,215,23,338,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,35.0,32.0,-100.0,-100.0,18.0,12.0,53.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9142857142857143,0.7800982800982801,0.660377358490566,-100.0,-100.0,-100.0,0.6666666666666666,0.9243827160493827,0.33962264150943394
Goran Dragic,MIA,32.0,75,190,75,2378,37.0,22.0,5.1,4.2,24.0,23.0,38.0,25.0,154.0,139.0,60.0,43.0,47.0,39.0,365.1,0.5945945945945946,0.953168044077135,0.1013420980553273,0.823529411764706,0.6145251396648045,0.013968775677896466,0.9583333333333334,0.5459363957597173,0.06573541495480689,0.6578947368421053,0.8983050847457628,0.10408107367844426,0.9025974025974026,0.8058968058968059,0.4218022459600109,0.7166666666666667,0.8477508650519031,0.16433853738701726,0.8297872340425532,0.7561728395061729,0.12873185428649683
Gordon Hayward,BOS,28.0,80,226,1,5,-100.0,-100.0,3.9,3.2,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,3.9,-100.0,-100.0,-100.0,0.8205128205128206,0.6201117318435754,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Gorgui Dieng,MIN,28.0,83,251,79,1333,56.0,39.0,-100.0,-100.0,39.0,39.0,34.0,44.0,148.0,156.0,10.0,11.0,16.0,12.0,303.0,0.6964285714285714,0.8732782369146006,0.1848184818481848,-100.0,-100.0,-100.0,1.0,0.4628975265017668,0.12871287128712872,1.2941176470588236,0.025423728813559324,0.11221122112211221,1.054054054054054,0.3783783783783784,0.4884488448844885,1.1,0.14186851211072665,0.033003300330033,0.75,0.845679012345679,0.052805280528052806
Greg Monroe,BOS,28.0,83,265,51,1041,19.0,20.0,-100.0,-100.0,39.0,35.0,23.0,21.0,42.0,39.0,-100.0,-100.0,-100.0,-100.0,123.0,1.0526315789473684,0.19008264462809918,0.15447154471544716,-100.0,-100.0,-100.0,0.8974358974358975,0.6289752650176679,0.3170731707317073,0.9130434782608695,0.4449152542372881,0.18699186991869918,0.9285714285714286,0.7506142506142506,0.34146341463414637,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Guerschon Yabusele,BOS,22.0,80,260,33,235,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Harrison Barnes,DAL,26.0,80,225,77,2634,52.0,50.0,1.4,1.5,33.0,34.0,119.0,115.0,206.0,185.0,43.0,44.0,49.0,52.0,503.4,0.9615384615384616,0.3526170798898072,0.10329757647993644,1.0714285714285714,0.09497206703910614,0.0027810885975367503,1.0303030303030303,0.4028268551236749,0.06555423122765197,0.9663865546218487,0.3107344632768362,0.23639253079062378,0.8980582524271845,0.8083538083538083,0.40921732220897894,1.0232558139534884,0.24048442906574394,0.0854191497814859,1.0612244897959184,0.345679012345679,0.09733810091378625
Hassan Whiteside,MIA,29.0,84,265,54,1364,40.0,45.0,-100.0,-100.0,44.0,38.0,48.0,38.0,74.0,87.0,-100.0,-100.0,-100.0,-100.0,206.0,1.125,0.1115702479338843,0.1941747572815534,-100.0,-100.0,-100.0,0.8636363636363636,0.7031802120141343,0.21359223300970873,0.7916666666666666,0.7457627118644068,0.23300970873786409,1.1756756756756757,0.10810810810810811,0.3592233009708738,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Henry Ellenson,DET,21.0,83,245,38,329,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ian Clark,NOP,27.0,75,175,74,1454,31.0,35.0,-100.0,-100.0,13.0,15.0,33.0,34.0,76.0,73.0,53.0,36.0,63.0,44.0,269.0,1.1290322580645162,0.10330578512396695,0.11524163568773234,-100.0,-100.0,-100.0,1.1538461538461537,0.2332155477031802,0.048327137546468404,1.0303030303030303,0.17796610169491525,0.12267657992565056,0.9605263157894737,0.6584766584766585,0.2825278810408922,0.6792452830188679,0.8858131487889274,0.1970260223048327,0.6984126984126984,0.9135802469135802,0.2342007434944238
Ian Mahinmi,WAS,31.0,83,262,77,1145,60.0,49.0,-100.0,-100.0,31.0,25.0,51.0,42.0,79.0,62.0,-100.0,-100.0,-100.0,-100.0,221.0,0.8166666666666667,0.6831955922865014,0.27149321266968324,-100.0,-100.0,-100.0,0.8064516129032258,0.7915194346289752,0.14027149321266968,0.8235294117647058,0.672316384180791,0.23076923076923078,0.7848101265822784,0.9361179361179361,0.3574660633484163,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ike Anigbogu,IND,19.0,82,262,11,30,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Iman Shumpert,SAC,28.0,77,220,14,276,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,26.0,27.0,-100.0,-100.0,-100.0,-100.0,26.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0384615384615385,0.44594594594594594,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Isaiah Canaan,PHX,27.0,72,201,20,422,13.0,13.0,-100.0,-100.0,-100.0,-100.0,11.0,14.0,31.0,30.0,-100.0,-100.0,-100.0,-100.0,55.0,1.0,0.2768595041322314,0.23636363636363636,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.2727272727272727,0.029661016949152543,0.2,0.967741935483871,0.6363636363636364,0.5636363636363636,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Isaiah Hicks,NYK,23.0,81,242,18,239,13.0,10.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,29.0,25.0,-100.0,-100.0,-100.0,-100.0,42.0,0.7692307692307693,0.7713498622589532,0.30952380952380953,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8620689655172413,0.8685503685503686,0.6904761904761905,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Isaiah Taylor,ATL,23.0,75,170,67,1167,10.0,8.0,-100.0,-100.0,-100.0,-100.0,12.0,13.0,85.0,73.0,43.0,42.0,39.0,61.0,189.0,0.8,0.7176308539944903,0.05291005291005291,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0833333333333333,0.13983050847457626,0.06349206349206349,0.8588235294117647,0.8796068796068796,0.4497354497354497,0.9767441860465116,0.32525951557093424,0.2275132275132275,1.564102564102564,0.015432098765432098,0.20634920634920634
Isaiah Thomas,LAL,29.0,69,185,32,862,12.0,10.0,3.7,2.3,-100.0,-100.0,16.0,8.0,77.0,68.0,14.0,12.0,-100.0,-100.0,122.7,0.8333333333333334,0.6377410468319559,0.09779951100244498,0.6216216216216215,0.9441340782122905,0.03015484922575387,-100.0,-100.0,-100.0,0.5,0.9717514124293786,0.13039934800325997,0.8831168831168831,0.8329238329238329,0.6275468622656887,0.8571428571428571,0.6089965397923875,0.11409942950285248,-100.0,-100.0,-100.0
Isaiah Whitehead,BKN,23.0,76,213,16,180,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,12.0,14.0,-100.0,-100.0,-100.0,-100.0,12.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1666666666666667,0.11547911547911548,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ish Smith,DET,29.0,72,175,82,2043,50.0,36.0,2.0,1.3,19.0,8.0,58.0,50.0,230.0,239.0,56.0,50.0,49.0,54.0,464.0,0.72,0.8484848484848485,0.10775862068965517,0.65,0.9050279329608939,0.004310344827586207,0.42105263157894735,0.9787985865724381,0.040948275862068964,0.8620689655172413,0.576271186440678,0.125,1.0391304347826087,0.44226044226044225,0.4956896551724138,0.8928571428571429,0.5622837370242214,0.1206896551724138,1.1020408163265305,0.2623456790123457,0.10560344827586207
Ivan Rabb,MEM,21.0,82,220,36,516,19.0,16.0,-100.0,-100.0,24.0,27.0,26.0,34.0,57.0,65.0,-100.0,-100.0,11.0,20.0,137.0,0.8421052631578947,0.6129476584022039,0.1386861313868613,-100.0,-100.0,-100.0,1.125,0.26855123674911663,0.17518248175182483,1.3076923076923077,0.022598870056497175,0.1897810218978102,1.1403508771929824,0.14004914004914004,0.41605839416058393,-100.0,-100.0,-100.0,1.8181818181818181,0.0030864197530864196,0.08029197080291971
Ivica Zubac,LAL,21.0,85,240,43,410,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
J.J. Barea,DAL,34.0,72,185,69,1603,26.0,23.0,-100.0,-100.0,-100.0,-100.0,61.0,49.0,150.0,158.0,35.0,36.0,25.0,28.0,297.0,0.8846153846153846,0.5206611570247934,0.08754208754208755,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8032786885245902,0.7090395480225988,0.2053872053872054,1.0533333333333332,0.3808353808353808,0.5050505050505051,1.0285714285714285,0.23183391003460208,0.11784511784511785,1.12,0.24382716049382716,0.08417508417508418
JJ Redick,PHI,34.0,76,200,70,2116,50.0,48.0,0.7,0.9,11.0,4.0,44.0,30.0,127.0,143.0,64.0,48.0,72.0,77.0,368.7,0.96,0.35674931129476584,0.13561160835367508,1.2857142857142858,0.027932960893854747,0.001898562516951451,0.36363636363636365,0.9858657243816255,0.029834553837808517,0.6818181818181818,0.8785310734463276,0.11933821535123407,1.125984251968504,0.17444717444717445,0.3444534852183347,0.75,0.7820069204152249,0.1735828586927041,1.0694444444444444,0.3271604938271605,0.19528071602929212
