Player,Team,Age,Height,Weight,GP,MIN,isolation_poss,isolation_pts,transition_poss,transition_pts,ball-handler_poss,ball-handler_pts,roll-man_poss,roll-man_pts,playtype-post-up_poss,playtype-post-up_pts,spot-up_poss,spot-up_pts,hand-off_poss,hand-off_pts,cut_poss,cut_pts,off-screen_poss,off-screen_pts,putbacks_poss,putbacks_pts,poss,isolation_ppp,isolation_percentile,isolation_freq,transition_ppp,transition_percentile,transition_freq,ball-handler_ppp,ball-handler_percentile,ball-handler_freq,roll-man_ppp,roll-man_percentile,roll-man_freq,playtype-post-up_ppp,playtype-post-up_percentile,playtype-post-up_freq,spot-up_ppp,spot-up_percentile,spot-up_freq,hand-off_ppp,hand-off_percentile,hand-off_freq,cut_ppp,cut_percentile,cut_freq,off-screen_ppp,off-screen_percentile,off-screen_freq,putbacks_ppp,putbacks_percentile,putbacks_freq
Damian Lillard,POR,27.0,75,195,73,2670,290.0,308.0,195.0,218.0,12.0,12.9,-100.0,-100.0,-100.0,-100.0,112.0,107.0,128.0,149.0,37.0,49.0,95.0,100.0,28.0,28.0,897.0,1.0620689655172413,0.8830188679245283,0.3232998885172798,1.117948717948718,0.5491183879093199,0.21739130434782608,1.075,0.9162011173184358,0.013377926421404682,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9553571428571429,0.4225,0.12486064659977704,1.1640625,0.9102040816326531,0.1426978818283166,1.3243243243243243,0.6625386996904025,0.04124860646599777,1.0526315789473684,0.635593220338983,0.10590858416945373,1.0,0.31970260223048325,0.03121516164994426
Damien Wilkins,IND,38.0,78,217,19,152,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Damion Lee,ATL,25.0,78,210,15,404,-100.0,-100.0,38.0,44.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,51.0,41.0,15.0,15.0,-100.0,-100.0,16.0,17.0,-100.0,-100.0,120.0,-100.0,-100.0,-100.0,1.1578947368421053,0.5982367758186398,0.31666666666666665,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.803921568627451,0.1925,0.425,1.0,0.7020408163265306,0.125,-100.0,-100.0,-100.0,1.0625,0.6652542372881356,0.13333333333333333,-100.0,-100.0,-100.0
Damyean Dotson,NYK,24.0,77,210,44,474,-100.0,-100.0,37.0,38.0,2.0,1.3,-100.0,-100.0,-100.0,-100.0,57.0,60.0,-100.0,-100.0,15.0,18.0,26.0,23.0,-100.0,-100.0,137.0,-100.0,-100.0,-100.0,1.027027027027027,0.3702770780856423,0.27007299270072993,0.65,0.1005586592178771,0.014598540145985401,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0526315789473684,0.67,0.41605839416058393,-100.0,-100.0,-100.0,1.2,0.35139318885448917,0.10948905109489052,0.8846153846153846,0.3347457627118644,0.1897810218978102,-100.0,-100.0,-100.0
Daniel Hamilton,OKC,22.0,79,195,6,28,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Daniel Theis,BOS,26.0,81,243,63,936,-100.0,-100.0,18.0,21.0,-100.0,-100.0,91.0,92.0,16.0,16.0,52.0,53.0,-100.0,-100.0,50.0,77.0,-100.0,-100.0,52.0,57.0,279.0,-100.0,-100.0,-100.0,1.1666666666666667,0.6183879093198993,0.06451612903225806,-100.0,-100.0,-100.0,1.010989010989011,0.34444444444444444,0.32616487455197135,1.0,0.8259668508287292,0.05734767025089606,1.0192307692307692,0.5875,0.1863799283154122,-100.0,-100.0,-100.0,1.54,0.934984520123839,0.17921146953405018,-100.0,-100.0,-100.0,1.0961538461538463,0.5055762081784386,0.1863799283154122
Danilo Gallinari,LAC,29.0,82,225,21,671,51.0,44.0,49.0,48.0,0.5,0.4,21.0,18.0,32.0,29.0,82.0,103.0,14.0,4.0,15.0,20.0,17.0,15.0,-100.0,-100.0,281.5,0.8627450980392157,0.5320754716981132,0.1811722912966252,0.9795918367346939,0.26574307304785894,0.17406749555950266,0.8,0.3435754189944134,0.0017761989342806395,0.8571428571428571,0.10555555555555556,0.07460035523978685,0.90625,0.6104972375690608,0.11367673179396093,1.2560975609756098,0.95,0.2912966252220249,0.2857142857142857,0.0163265306122449,0.0497335701598579,1.3333333333333333,0.6919504643962848,0.05328596802841918,0.8823529411764706,0.3283898305084746,0.06039076376554174,-100.0,-100.0,-100.0
Danny Green,SAS,31.0,78,215,70,1791,13.0,11.0,112.0,111.0,0.4,0.3,-100.0,-100.0,-100.0,-100.0,305.0,301.0,43.0,48.0,21.0,24.0,37.0,31.0,19.0,14.0,550.4,0.8461538461538461,0.4962264150943396,0.023619186046511628,0.9910714285714286,0.28967254408060455,0.20348837209302326,0.7499999999999999,0.2569832402234637,0.0007267441860465117,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9868852459016394,0.485,0.5541424418604651,1.1162790697674418,0.8653061224489796,0.078125,1.1428571428571428,0.22910216718266255,0.03815406976744186,0.8378378378378378,0.2754237288135593,0.06722383720930233,0.7368421052631579,0.07434944237918216,0.0345203488372093
Dante Cunningham,BKN,31.0,80,230,73,1562,-100.0,-100.0,53.0,63.0,-100.0,-100.0,41.0,30.0,-100.0,-100.0,174.0,177.0,-100.0,-100.0,82.0,101.0,-100.0,-100.0,33.0,34.0,383.0,-100.0,-100.0,-100.0,1.1886792452830188,0.6750629722921915,0.13838120104438642,-100.0,-100.0,-100.0,0.7317073170731707,0.03888888888888889,0.10704960835509138,-100.0,-100.0,-100.0,1.0172413793103448,0.5675,0.45430809399477806,-100.0,-100.0,-100.0,1.2317073170731707,0.43962848297213625,0.21409921671018275,-100.0,-100.0,-100.0,1.0303030303030303,0.3903345724907063,0.08616187989556136
Dante Exum,UTA,22.0,78,190,14,235,11.0,10.0,25.0,27.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,26.0,24.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0,0.9090909090909091,0.6396226415094339,0.1774193548387097,1.08,0.491183879093199,0.4032258064516129,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9230769230769231,0.37125,0.41935483870967744,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Danuel House Jr.,PHX,25.0,79,220,23,403,-100.0,-100.0,39.0,53.0,0.8,0.6,-100.0,-100.0,-100.0,-100.0,45.0,34.0,-100.0,-100.0,-100.0,-100.0,13.0,11.0,-100.0,-100.0,97.8,-100.0,-100.0,-100.0,1.358974358974359,0.9193954659949622,0.39877300613496935,0.7499999999999999,0.2569832402234637,0.0081799591002045,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7555555555555555,0.145,0.4601226993865031,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8461538461538461,0.2838983050847458,0.1329243353783231,-100.0,-100.0,-100.0
Dario Saric,PHI,24.0,82,223,78,2310,36.0,36.0,195.0,186.0,-100.0,-100.0,51.0,46.0,90.0,78.0,355.0,393.0,36.0,30.0,125.0,148.0,83.0,89.0,73.0,73.0,1044.0,1.0,0.7924528301886793,0.034482758620689655,0.9538461538461539,0.22670025188916876,0.1867816091954023,-100.0,-100.0,-100.0,0.9019607843137255,0.17777777777777778,0.04885057471264368,0.8666666666666667,0.4972375690607735,0.08620689655172414,1.1070422535211268,0.7825,0.3400383141762452,0.8333333333333334,0.3877551020408163,0.034482758620689655,1.184,0.3157894736842105,0.11973180076628352,1.072289156626506,0.690677966101695,0.07950191570881227,1.0,0.31970260223048325,0.06992337164750957
Darius Miller,NOP,28.0,80,225,81,1923,19.0,16.0,89.0,108.0,0.6,0.6,-100.0,-100.0,-100.0,-100.0,236.0,288.0,43.0,60.0,-100.0,-100.0,107.0,107.0,-100.0,-100.0,494.6,0.8421052631578947,0.4811320754716981,0.03841488071168621,1.2134831460674158,0.7204030226700252,0.17994338859684592,1.0,0.7905027932960894,0.001213101496158512,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.2203389830508475,0.9325,0.47715325515568136,1.3953488372093024,0.9877551020408163,0.08693894055802669,-100.0,-100.0,-100.0,1.0,0.5466101694915254,0.21633643348160128,-100.0,-100.0,-100.0
Darrell Arthur,DEN,30.0,81,235,19,141,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Darren Collison,IND,30.0,74,185,69,2018,55.0,54.0,195.0,228.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,158.0,193.0,44.0,48.0,17.0,26.0,16.0,10.0,14.0,12.0,499.0,0.9818181818181818,0.7509433962264151,0.11022044088176353,1.1692307692307693,0.6309823677581864,0.3907815631262525,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.2215189873417722,0.9375,0.3166332665330661,1.0909090909090908,0.8346938775510204,0.08817635270541083,1.5294117647058822,0.9287925696594427,0.03406813627254509,0.625,0.06991525423728813,0.03206412825651302,0.8571428571428571,0.1524163568773234,0.028056112224448898
Darrun Hilliard,SAS,25.0,78,220,14,95,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
David Nwaba,CHI,25.0,76,209,70,1646,36.0,22.0,175.0,180.0,0.3,0.3,-100.0,-100.0,21.0,19.0,114.0,103.0,34.0,19.0,77.0,104.0,17.0,15.0,46.0,48.0,520.3,0.6111111111111112,0.12075471698113208,0.06919085143186623,1.0285714285714285,0.3765743073047859,0.3363444166826831,1.0,0.7905027932960894,0.0005765904285988853,-100.0,-100.0,-100.0,0.9047619047619048,0.6022099447513812,0.04036133000192197,0.9035087719298246,0.335,0.21910436286757642,0.5588235294117647,0.07755102040816327,0.065346915241207,1.3506493506493507,0.7275541795665634,0.14799154334038056,0.8823529411764706,0.3283898305084746,0.0326734576206035,1.0434782608695652,0.4052044609665427,0.08841053238516242
David Stockton,UTA,27.0,71,165,3,9,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
David West,GSW,37.0,81,250,73,999,-100.0,-100.0,42.0,50.0,-100.0,-100.0,69.0,76.0,90.0,77.0,77.0,66.0,-100.0,-100.0,78.0,113.0,36.0,39.0,42.0,52.0,434.0,-100.0,-100.0,-100.0,1.1904761904761905,0.6775818639798489,0.0967741935483871,-100.0,-100.0,-100.0,1.1014492753623188,0.6,0.15898617511520738,0.8555555555555555,0.46408839779005523,0.2073732718894009,0.8571428571428571,0.2675,0.1774193548387097,-100.0,-100.0,-100.0,1.4487179487179487,0.8606811145510835,0.17972350230414746,1.0833333333333333,0.711864406779661,0.08294930875576037,1.2380952380952381,0.7732342007434945,0.0967741935483871
Davis Bertans,SAS,25.0,82,210,77,1086,-100.0,-100.0,61.0,87.0,-100.0,-100.0,40.0,51.0,-100.0,-100.0,215.0,225.0,16.0,14.0,22.0,29.0,14.0,22.0,-100.0,-100.0,368.0,-100.0,-100.0,-100.0,1.4262295081967213,0.9672544080604534,0.16576086956521738,-100.0,-100.0,-100.0,1.275,0.8777777777777778,0.10869565217391304,-100.0,-100.0,-100.0,1.0465116279069768,0.655,0.5842391304347826,0.875,0.4857142857142857,0.043478260869565216,1.3181818181818181,0.6486068111455109,0.059782608695652176,1.5714285714285714,0.9957627118644068,0.03804347826086957,-100.0,-100.0,-100.0
Davon Reed,PHX,23.0,78,210,21,242,-100.0,-100.0,17.0,10.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,29.0,28.0,-100.0,-100.0,-100.0,-100.0,19.0,17.0,-100.0,-100.0,65.0,-100.0,-100.0,-100.0,0.5882352941176471,0.020151133501259445,0.26153846153846155,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9655172413793104,0.4525,0.4461538461538462,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8947368421052632,0.3686440677966102,0.2923076923076923,-100.0,-100.0,-100.0
De'Aaron Fox,SAC,20.0,75,175,73,2026,57.0,53.0,240.0,235.0,11.1,10.4,-100.0,-100.0,-100.0,-100.0,147.0,117.0,49.0,35.0,26.0,30.0,20.0,15.0,13.0,16.0,563.1,0.9298245614035088,0.6792452830188679,0.10122535961640916,0.9791666666666666,0.2594458438287154,0.42621204049014383,0.936936936936937,0.5977653631284916,0.01971230687266915,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7959183673469388,0.1825,0.2610548748002131,0.7142857142857143,0.19387755102040816,0.08701829160007103,1.1538461538461537,0.25696594427244585,0.046172971053098914,0.75,0.13135593220338984,0.03551767004084532,1.2307692307692308,0.7565055762081785,0.023086485526549457
DeAndre Jordan,LAC,29.0,83,265,77,2423,-100.0,-100.0,76.0,103.0,-100.0,-100.0,154.0,193.0,79.0,51.0,-100.0,-100.0,-100.0,-100.0,165.0,233.0,-100.0,-100.0,239.0,264.0,713.0,-100.0,-100.0,-100.0,1.355263157894737,0.9118387909319899,0.10659186535764376,-100.0,-100.0,-100.0,1.2532467532467533,0.8555555555555555,0.21598877980364656,0.6455696202531646,0.11602209944751381,0.11079943899018233,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.412121212121212,0.8173374613003096,0.2314165497896213,-100.0,-100.0,-100.0,1.104602510460251,0.5241635687732342,0.33520336605890605
DeAndre Liggins,NOP,30.0,78,209,58,724,-100.0,-100.0,15.0,6.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44.0,43.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,59.0,-100.0,-100.0,-100.0,0.4,0.005037783375314861,0.2542372881355932,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9772727272727273,0.4725,0.7457627118644068,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
DeAndre' Bembry,ATL,23.0,78,210,26,455,-100.0,-100.0,41.0,35.0,1.0,0.8,-100.0,-100.0,-100.0,-100.0,51.0,46.0,10.0,8.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,103.0,-100.0,-100.0,-100.0,0.8536585365853658,0.11838790931989925,0.39805825242718446,0.8,0.3435754189944134,0.009708737864077669,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9019607843137255,0.3325,0.49514563106796117,0.8,0.336734693877551,0.0970873786407767,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
DeMar DeRozan,TOR,28.0,79,220,80,2712,242.0,249.0,176.0,221.0,7.5,7.7,-100.0,-100.0,128.0,106.0,172.0,172.0,71.0,68.0,40.0,48.0,145.0,153.0,24.0,33.0,1005.5,1.0289256198347108,0.8452830188679246,0.24067628045748385,1.2556818181818181,0.7959697732997482,0.17503729487817007,1.0266666666666666,0.8659217877094972,0.007458975634012929,-100.0,-100.0,-100.0,0.828125,0.40331491712707185,0.1272998508204873,1.0,0.5225,0.17105917454002983,0.9577464788732394,0.6285714285714286,0.07061163600198907,1.2,0.35139318885448917,0.039781203381402286,1.0551724137931036,0.6398305084745762,0.14420686225758328,1.375,0.929368029739777,0.023868722028841372
DeMarcus Cousins,NOP,27.0,83,270,48,1737,162.0,127.0,171.0,170.0,-100.0,-100.0,107.0,117.0,212.0,187.0,256.0,259.0,19.0,16.0,53.0,65.0,45.0,36.0,80.0,115.0,1105.0,0.7839506172839507,0.35094339622641507,0.14660633484162897,0.9941520467836257,0.2947103274559194,0.15475113122171946,-100.0,-100.0,-100.0,1.0934579439252337,0.5833333333333334,0.09683257918552036,0.8820754716981132,0.5359116022099447,0.19185520361990951,1.01171875,0.5625,0.2316742081447964,0.8421052631578947,0.40816326530612246,0.017194570135746608,1.2264150943396226,0.42105263157894735,0.04796380090497738,0.8,0.19491525423728814,0.04072398190045249,1.4375,0.9628252788104089,0.07239819004524888
DeMarre Carroll,BKN,31.0,80,215,73,2180,59.0,43.0,239.0,236.0,-100.0,-100.0,19.0,26.0,-100.0,-100.0,383.0,390.0,50.0,48.0,29.0,38.0,47.0,44.0,51.0,56.0,877.0,0.7288135593220338,0.26037735849056604,0.06727480045610035,0.9874476987447699,0.28211586901763225,0.2725199543899658,-100.0,-100.0,-100.0,1.368421052631579,0.9444444444444444,0.021664766248574687,-100.0,-100.0,-100.0,1.0182767624020888,0.5725,0.43671607753705816,0.96,0.6346938775510204,0.05701254275940707,1.3103448275862069,0.6253869969040248,0.0330672748004561,0.9361702127659575,0.4364406779661017,0.053591790193842644,1.0980392156862746,0.5092936802973977,0.05815279361459521
Dejounte Murray,SAS,21.0,77,170,81,1743,61.0,40.0,168.0,160.0,6.7,5.6,-100.0,-100.0,-100.0,-100.0,104.0,73.0,18.0,17.0,70.0,83.0,-100.0,-100.0,58.0,58.0,485.7,0.6557377049180327,0.16226415094339622,0.1255919291743875,0.9523809523809523,0.2216624685138539,0.3458925262507721,0.835820895522388,0.40782122905027934,0.013794523368334364,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7019230769230769,0.0975,0.21412394482190653,0.9444444444444444,0.5959183673469388,0.03705991352686844,1.1857142857142857,0.3219814241486068,0.14412188593782171,-100.0,-100.0,-100.0,1.0,0.31970260223048325,0.11941527691990941
Delon Wright,TOR,26.0,77,190,68,1423,32.0,31.0,109.0,137.0,8.8,7.4,-100.0,-100.0,-100.0,-100.0,131.0,126.0,21.0,12.0,12.0,19.0,-100.0,-100.0,27.0,31.0,340.8,0.96875,0.720754716981132,0.09389671361502347,1.2568807339449541,0.801007556675063,0.3198356807511737,0.8409090909090908,0.4134078212290503,0.025821596244131457,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9618320610687023,0.44,0.3843896713615023,0.5714285714285714,0.09183673469387756,0.061619718309859156,1.5833333333333333,0.9721362229102167,0.035211267605633804,-100.0,-100.0,-100.0,1.1481481481481481,0.5966542750929368,0.07922535211267605
Demetrius Jackson,PHI,23.0,73,201,15,80,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Dennis Schroder,ATL,24.0,73,172,67,2078,216.0,235.0,105.0,95.0,6.9,6.0,-100.0,-100.0,-100.0,-100.0,122.0,94.0,104.0,99.0,-100.0,-100.0,109.0,97.0,-100.0,-100.0,662.9,1.087962962962963,0.9056603773584906,0.32584100165937546,0.9047619047619048,0.17002518891687657,0.15839493136219643,0.8695652173913043,0.4748603351955307,0.01040880977523005,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7704918032786885,0.155,0.18403982501131394,0.9519230769230769,0.6040816326530613,0.15688640820636598,-100.0,-100.0,-100.0,0.8899082568807339,0.3495762711864407,0.16442902398551817,-100.0,-100.0,-100.0
Dennis Smith Jr.,DAL,20.0,75,195,69,2049,244.0,196.0,217.0,226.0,3.7,3.3,-100.0,-100.0,17.0,12.0,138.0,118.0,82.0,65.0,23.0,32.0,61.0,56.0,21.0,21.0,806.7,0.8032786885245902,0.37735849056603776,0.3024668402132143,1.0414746543778801,0.40302267002518893,0.2689971488781455,0.8918918918918918,0.5195530726256983,0.00458658733110202,-100.0,-100.0,-100.0,0.7058823529411765,0.1712707182320442,0.02107350935911739,0.855072463768116,0.26,0.1710673112681294,0.7926829268292683,0.31020408163265306,0.10164869220280154,1.391304347826087,0.7956656346749226,0.028511218544688233,0.9180327868852459,0.4025423728813559,0.07561671005330357,1.0,0.31970260223048325,0.026031982149497954
Denzel Valentine,CHI,24.0,78,214,77,2095,30.0,25.0,156.0,170.0,1.6,1.4,-100.0,-100.0,-100.0,-100.0,214.0,212.0,100.0,79.0,24.0,26.0,46.0,33.0,11.0,4.0,582.6,0.8333333333333334,0.45849056603773586,0.051493305870236865,1.0897435897435896,0.5062972292191436,0.26776519052523173,0.8749999999999999,0.49441340782122906,0.0027463096464126332,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9906542056074766,0.4975,0.36731891520768967,0.79,0.2979591836734694,0.17164435290078955,1.0833333333333333,0.1609907120743034,0.04119464469618949,0.717391304347826,0.11864406779661017,0.0789564023343632,0.36363636363636365,0.0037174721189591076,0.01888087881908685
Derrick Favors,UTA,26.0,82,265,77,2153,-100.0,-100.0,65.0,98.0,-100.0,-100.0,241.0,265.0,66.0,50.0,120.0,84.0,-100.0,-100.0,224.0,289.0,11.0,4.0,107.0,138.0,834.0,-100.0,-100.0,-100.0,1.5076923076923077,0.9899244332493703,0.07793764988009592,-100.0,-100.0,-100.0,1.099585062240664,0.5944444444444444,0.28896882494004794,0.7575757575757576,0.24861878453038674,0.07913669064748201,0.7,0.09375,0.14388489208633093,-100.0,-100.0,-100.0,1.2901785714285714,0.5758513931888545,0.2685851318944844,0.36363636363636365,0.023305084745762712,0.013189448441247002,1.2897196261682242,0.8513011152416357,0.12829736211031176
Derrick Jones Jr.,MIA,21.0,79,200,20,245,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,21.0,13.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,14.0,18.0,35.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.6190476190476191,0.0625,0.6,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.2857142857142858,0.8438661710037175,0.4
Derrick Rose,MIN,29.0,75,190,25,419,11.0,7.0,58.0,59.0,15.3,14.2,-100.0,-100.0,-100.0,-100.0,39.0,22.0,-100.0,-100.0,12.0,18.0,-100.0,-100.0,-100.0,-100.0,135.3,0.6363636363636364,0.13584905660377358,0.08130081300813008,1.0172413793103448,0.34760705289672544,0.4286770140428677,0.9281045751633986,0.5865921787709497,0.1130820399113082,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.5641025641025641,0.04,0.2882483370288248,-100.0,-100.0,-100.0,1.5,0.9102167182662538,0.08869179600886917,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Derrick Walton,MIA,23.0,73,185,16,147,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Derrick White,SAS,23.0,76,190,17,139,-100.0,-100.0,-100.0,-100.0,4.7,3.5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,4.7,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7446808510638298,0.24022346368715083,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Derrick Williams,LAL,27.0,80,240,2,9,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Devin Booker,PHX,21.0,78,210,54,1865,161.0,133.0,272.0,289.0,6.5,6.7,-100.0,-100.0,76.0,75.0,106.0,120.0,81.0,63.0,37.0,51.0,171.0,184.0,14.0,20.0,924.5,0.8260869565217391,0.44716981132075473,0.17414818820984315,1.0625,0.44962216624685136,0.29421308815575986,1.0307692307692309,0.888268156424581,0.007030827474310438,-100.0,-100.0,-100.0,0.9868421052631579,0.8011049723756906,0.0822065981611682,1.1320754716981132,0.83,0.11465657111952407,0.7777777777777778,0.27755102040816326,0.08761492698756085,1.3783783783783783,0.7739938080495357,0.04002163331530557,1.0760233918128654,0.6991525423728814,0.18496484586262846,1.4285714285714286,0.9591078066914498,0.015143320713899405
Devin Harris,DEN,35.0,75,185,71,1340,12.0,12.0,92.0,112.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,178.0,195.0,36.0,38.0,35.0,53.0,30.0,34.0,-100.0,-100.0,383.0,1.0,0.7924528301886793,0.031331592689295036,1.2173913043478262,0.7279596977329975,0.2402088772845953,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.095505617977528,0.7625,0.46475195822454307,1.0555555555555556,0.7816326530612245,0.09399477806788512,1.5142857142857142,0.9164086687306502,0.09138381201044386,1.1333333333333333,0.7860169491525424,0.0783289817232376,-100.0,-100.0,-100.0
